patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,LBP_top1,LBP_top2,LBP_top3,LBP_avg,LBP_std,LBP_worse,HOG_top1,HOG_top2,HOG_top3,HOG_avg,HOG_std,HOG_worse,SIFT_top1,SIFT_top2,SIFT_top3,SIFT_avg,SIFT_std,SIFT_worse,SSIM_top1,SSIM_top2,SSIM_top3,SSIM_avg,SSIM_std,SSIM_worse,BF_top1,BF_top2,BF_top3,BF_avg,BF_std,BF_worse,Num_Im_1,Num_Im_2
10470112,10470170,2019-11-05,2019-11-05,fl:al_ln:damnjanovic-1,fl:al_ln:damnjanovic-1,1,0.9912666334077774,0.9906269658666842,0.9906087326789944,0.9829399647164055,0.0040835749075957,0.9720376244894194,0.44098327,0.37540957,0.3691002,0.2159326549670006,0.06419085,0.053911407,327,209,189,15.692307692307692,30.720685686743654,0,0.8041687472315557,0.789350451116833,0.7871372339044718,0.648454215627076,0.0714591118506944,0.4753611496777639,7,5,5,0.2624434389140271,0.904434226146533,0,13,17
10470112,10405147,2019-11-05,2019-09-03,fl:al_ln:damnjanovic-1,fl:ri_ln:sillman-1,0,0.9879720018750546,0.9873986040973642,0.9873313817016158,0.981599445513092,0.0038547441094485,0.9693986471105842,0.4463311,0.42906,0.4192647,0.2330828981174455,0.0752307,0.09181339,36,24,23,5.839160839160839,5.525086272338931,0,0.7454548106590237,0.7440683329779942,0.7368612041652026,0.6258045992935243,0.0722470413802499,0.4137252040457241,8,3,3,0.1608391608391608,0.8248784580980768,0,13,11
11471530,11471531,2022-10-18,2022-10-18,fl:ja_ln:clube-1,fl:ja_ln:clube-1,1,0.9985841233957504,0.991640214524021,0.9904303181814345,0.9201254140001316,0.0456865595304398,0.7823117613675893,0.98258066,0.97628415,0.9730902,0.3608564357028195,0.2000073,0.024264093,1016,836,755,60.03324099722992,113.05799263369308,4,0.993550566354608,0.9846479080708624,0.983870130262514,0.4545533063981677,0.1722196096552124,0.1529026751961218,464,436,434,14.155124653739612,62.2158986241054,0,19,19
11471530,11476326,2022-10-18,2022-10-18,fl:ja_ln:clube-1,fl:we_ln:ni-14,0,0.9907450556106644,0.9859972799785374,0.9821070480454934,0.9292519024955588,0.035227348130917,0.8324424846598472,0.5804617,0.5772161,0.57135105,0.3290340886976486,0.122218326,0.037542496,200,123,120,15.924812030075188,18.10244755332294,0,0.8197513299931072,0.755401815800921,0.7330464890704612,0.3599839763702161,0.1178768546323185,0.1437002816031964,319,261,245,3.423558897243108,25.66310647507024,0,19,21
10397755,10448276,2019-08-27,2019-10-15,fl:la_ln:kim-13,fl:la_ln:kim-13,1,0.9918784067247044,0.9913818743536068,0.9908887025693964,0.9804938809949614,0.0070049324333445,0.9539821185307548,0.4216393,0.41690883,0.4055206,0.2384493771619174,0.060854163,0.08765064,33,28,28,9.254079254079254,6.038977004960861,0,0.8027400000597836,0.7972802953032669,0.7962181816673125,0.6228373192188796,0.078923250150723,0.4028971688578495,27,17,8,0.3333333333333333,1.7550017322017324,0,33,13
10397755,11472222,2019-08-27,2022-10-18,fl:la_ln:kim-13,fl:ts_ln:nishida-4,0,0.993183435666108,0.9926493543243016,0.992417672198807,0.981574905241061,0.0059271831384389,0.9604296666216527,0.34306982,0.31386828,0.31327987,0.155768425872847,0.060125157,0.008658396,40,32,31,5.048898071625344,4.69639744096418,0,0.8215220768465853,0.8204516494743231,0.8200266653104705,0.637975751217705,0.0816365624375454,0.4187270709963688,27,18,15,0.1694214876033057,1.1877248414225503,0,33,44
11471151,10463366,2022-10-18,2019-11-05,fl:ch_ln:scheib-1,fl:ch_ln:scheib-1,1,0.992328169017432,0.9913550745066474,0.989387168755115,0.970528280358716,0.0093301900380107,0.9279946400096896,0.42748865,0.4069394,0.39736563,0.2287351102009415,0.06492343,0.041521315,64,52,48,11.472,8.651775309148983,0,0.8416555535597747,0.8226208681218261,0.8149767520265008,0.5821621134434107,0.0737569283270054,0.3956600926815724,39,38,25,0.962,3.469374006935545,0,25,20
11471151,11476927,2022-10-18,2022-10-18,fl:ch_ln:scheib-1,fl:mi_ln:kane-6,0,0.993278512804702,0.9926872412026878,0.9923332510087796,0.9758850288819684,0.0089784437782715,0.9375013739737096,0.35181755,0.33202,0.3128642,0.1917202673716978,0.054569934,0.06896299,105,94,88,15.112727272727271,14.813446650016754,0,0.8219424361860932,0.8179020206321408,0.7959203015025097,0.5852693889359982,0.0744999232962182,0.3984874014758813,49,23,6,0.5418181818181819,3.342437374627352,0,25,11
10441257,10441256,2019-10-15,2019-10-15,fl:ra_ln:paul-8,fl:ra_ln:paul-8,1,0.9893906570815372,0.9890623406468152,0.9888246307726382,0.9759477750749604,0.0058426220376781,0.9604108232877197,0.56741184,0.5073162,0.47919902,0.1915282274285952,0.08188052,0.03992567,75,69,66,24.808333333333334,15.22733060067398,1,0.7961655429955479,0.7897100987441873,0.7803025040782013,0.6746676759648446,0.0561839377159833,0.5186847374974461,8,7,6,0.3666666666666666,1.0442966798547029,0,16,15
10441257,10391853,2019-10-15,2019-08-27,fl:ra_ln:paul-8,fl:sh_ln:takemoto-19,0,0.9877912136680456,0.98733245641639,0.986519981853947,0.9694806003835542,0.0081091515308999,0.9508368003582736,0.35951245,0.3531396,0.32850572,0.2128942064009606,0.055237487,0.09869062,33,31,30,9.982142857142858,6.59813575248064,1,0.7637694951385235,0.7590994765349989,0.7570809862622614,0.6008021046460603,0.0763272823688082,0.4060796929179243,9,5,4,0.1919642857142857,0.8471210059516229,0,16,14
10469901,11477501,2019-11-05,2022-10-18,fl:ve_ln:srinivasan-20,fl:ve_ln:srinivasan-20,1,0.9905408011203056,0.9902893774868828,0.989710455506241,0.9749399266287614,0.0090627390059289,0.952091213318932,0.5266811,0.5210712,0.49410975,0.2792089367728858,0.10520472,0.054232173,67,64,61,19.015873015873016,15.573167872054054,0,0.7525088448216628,0.7501520319761992,0.7459356576350555,0.5045991712905787,0.1313330246792127,0.2514036551634742,25,5,5,0.4761904761904761,2.366144428343779,0,9,14
10469901,10397968,2019-11-05,2019-08-27,fl:ve_ln:srinivasan-20,fl:la_ln:law-5,0,0.990677962136391,0.9905621192189124,0.9898845657285136,0.9802324143218534,0.005056969667027,0.9701414391933988,0.39979994,0.3923904,0.38432798,0.2413672509292761,0.07744403,0.0896201,39,38,36,14.344444444444443,9.658802676098237,0,0.81779091608641,0.8129831979037758,0.7970865489750824,0.6049983897898809,0.100883631375691,0.3980584098765205,24,14,9,1.0666666666666669,3.282275633357645,0,9,10
10405285,11477731,2019-09-03,2022-10-18,fl:jo_ln:ahn-99,fl:jo_ln:ahn-99,1,0.9915929096411562,0.9914008247061208,0.9909875441639238,0.9823460986410107,0.0071778324019589,0.9577216083788356,0.45323953,0.3987167,0.38596693,0.1501601635366036,0.06585049,0.028715815,37,35,28,7.071120689655173,5.007462753412482,0,0.8120303567985767,0.8091823252769123,0.8071948753366969,0.6844653529141013,0.0695634045859371,0.458248202588279,8,4,4,0.1099137931034482,0.5674246048802813,0,16,29
10405285,10467603,2019-09-03,2019-11-05,fl:jo_ln:ahn-99,fl:ge_ln:liu-21,0,0.9895593099265622,0.9892425497158106,0.9889766107652632,0.9789802700549856,0.0071694047435873,0.9535285849848136,0.44284046,0.43415207,0.4245185,0.2303805573111666,0.062560454,0.118636824,38,37,31,9.799107142857142,6.647354408437807,0,0.8028259454434095,0.7913409220341807,0.781792081696028,0.6428271305940505,0.0580006520888189,0.4907835497017616,4,3,3,0.1964285714285714,0.6026620368102216,0,16,14
11476221,10405433,2022-10-18,2019-09-03,fl:ju_ln:costa-2,fl:ju_ln:costa-2,1,0.9647879132142252,0.9626651276906366,0.9626021670599892,0.9377240140766648,0.010531884139717,0.9123467968459652,0.5259746,0.47823545,0.47268966,0.3002040526232658,0.070261426,0.08781641,86,83,79,22.146153846153847,14.89438624507089,0,0.546576415168956,0.5208629967989102,0.5194099101918351,0.3542465863761576,0.0656242461477791,0.2213248589306752,3,3,2,0.082051282051282,0.3699423342947986,0,13,30
