Unnamed: 0,patent_id,inventor_id,patent_date,num_im
2543714,10404425,fl:ry_ln:matsuo-10,2019-09-03,23
2543715,10404425,fl:to_ln:adachi-17,2019-09-03,23
2546559,10398176,fl:zh_ln:li-275,2019-09-03,16
2546560,10398176,fl:li_ln:hon-1,2019-09-03,16
2547446,11472002,fl:hi_ln:aono-8,2022-10-18,20
2547447,11472002,fl:hi_ln:shinozaki-7,2022-10-18,20
2547448,11472002,fl:hi_ln:aizawa-18,2022-10-18,20
2547449,11472002,fl:ta_ln:sone-3,2022-10-18,20
2547450,11472002,fl:ke_ln:shinkai-3,2022-10-18,20
2550466,10392007,fl:an_ln:lapp-2,2019-08-27,15
2550467,10392007,fl:al_ln:brown-98,2019-08-27,15
2552352,10469789,fl:by_ln:song-73,2019-11-05,57
2552353,10469789,fl:do_ln:choi-80,2019-11-05,57
2552354,10469789,fl:hu_ln:woo-1,2019-11-05,57
2552355,10469789,fl:ye_ln:nam-15,2019-11-05,57
2552356,10469789,fl:ch_ln:lee-2224,2019-11-05,57
2558917,10400729,fl:na_ln:hashii-1,2019-09-03,12
2558918,10400729,fl:ts_ln:munezane-1,2019-09-03,12
2558919,10400729,fl:ky_ln:watanabe-5,2019-09-03,12
2558920,10400729,fl:sh_ln:kawasaki-12,2019-09-03,12
2558921,10400729,fl:ke_ln:ito-47,2019-09-03,12
2559311,11471015,fl:ri_ln:waters-3,2022-10-18,14
2559312,11471015,fl:st_ln:rogers-16,2022-10-18,14
2559313,11471015,fl:ma_ln:ward-23,2022-10-18,14
2559314,11471015,fl:da_ln:holmes-37,2022-10-18,14
2559315,11471015,fl:gu_ln:newsom-1,2022-10-18,14
2564413,10394837,fl:ma_ln:kukura-1,2019-08-27,13
2564414,10394837,fl:pe_ln:pircher-1,2019-08-27,13
2564415,10394837,fl:en_ln:weinreb-1,2019-08-27,13
2564416,10394837,fl:ma_ln:olofors-1,2019-08-27,13
2564417,10394837,fl:sa_ln:chadwick-1,2019-08-27,13
2564635,10444382,fl:yu_ln:liu-482,2019-10-15,30
2564636,10444382,fl:pe_ln:cao-16,2019-10-15,30
2565649,10393965,fl:ni_ln:michit-1,2019-08-27,15
2565650,10393965,fl:pa_ln:lemaitre-2,2019-08-27,15
2568158,10397691,fl:to_ln:vilhelmsen-1,2019-08-27,17
2569780,10442091,fl:me_ln:kitamura-1,2019-10-15,12
2569781,10442091,fl:ta_ln:imai-18,2019-10-15,12
2569782,10442091,fl:mi_ln:otagiri-1,2019-10-15,12
2569783,10442091,fl:ts_ln:kondoh-2,2019-10-15,12
2569784,10442091,fl:ma_ln:nakashima-4,2019-10-15,12
2569785,10442091,fl:to_ln:sugawara-7,2019-10-15,12
2569786,10442091,fl:ju_ln:natori-4,2019-10-15,12
2569787,10442091,fl:hi_ln:miyazawa-3,2019-10-15,12
2569788,10442091,fl:yu_ln:arizumi-2,2019-10-15,12
2569789,10442091,fl:ma_ln:araumi-1,2019-10-15,12
2573087,10393452,fl:ak_ln:ishibashi-5,2019-08-27,54
2573088,10393452,fl:hi_ln:ogata-1,2019-08-27,54
2573089,10393452,fl:yo_ln:kato-45,2019-08-27,54
2573090,10393452,fl:ke_ln:kitani-1,2019-08-27,54
2573091,10393452,fl:ry_ln:terashima-4,2019-08-27,54
2573092,10393452,fl:sh_ln:nakamura-32,2019-08-27,54
2573093,10393452,fl:to_ln:takahashi-75,2019-08-27,54
2573094,10393452,fl:ju_ln:ono-1,2019-08-27,54
2573095,10393452,fl:ts_ln:tanda-2,2019-08-27,54
2573096,10393452,fl:sa_ln:ueyama-2,2019-08-27,54
2575376,10448028,fl:jo_ln:sole-2,2019-10-15,11
2575377,10448028,fl:qi_ln:xu-94,2019-10-15,11
2575378,10448028,fl:pe_ln:yin-6,2019-10-15,11
2575379,10448028,fl:xi_ln:lu-198,2019-10-15,11
2575380,10448028,fl:yu_ln:zheng-54,2019-10-15,11
2576988,11472471,fl:zh_ln:luo-89,2022-10-18,53
2576989,11472471,fl:sh_ln:gao-130,2022-10-18,53
2576990,11472471,fl:de_ln:guo-11,2022-10-18,53
2576991,11472471,fl:ju_ln:wang-227,2022-10-18,53
2577375,11473213,fl:ch_ln:lipp-1,2022-10-18,20
2577376,11473213,fl:ni_ln:stepanik-1,2022-10-18,20
2577377,11473213,fl:ro_ln:howell-1,2022-10-18,20
2577378,11473213,fl:wo_ln:stiglitz-1,2022-10-18,20
2577379,11473213,fl:ge_ln:czermak-1,2022-10-18,20
2577380,11473213,fl:ma_ln:gander-6,2022-10-18,20
2577381,11473213,fl:ch_ln:streiter-1,2022-10-18,20
2577382,11473213,fl:ch_ln:gabl-1,2022-10-18,20
2577897,10463913,fl:je_ln:lee-247,2019-11-05,12
2577898,10463913,fl:ka_ln:lim-17,2019-11-05,12
2577899,10463913,fl:mi_ln:park-106,2019-11-05,12
2578496,10469109,fl:ig_ln:gutman-1,2019-11-05,17
2578497,10469109,fl:al_ln:eitan-2,2019-11-05,17
2578498,10469109,fl:ar_ln:sagi-1,2019-11-05,17
2578693,11477826,fl:ye_ln:tokgoz-1,2022-10-18,13
2578694,11477826,fl:he_ln:lee-271,2022-10-18,13
2578695,11477826,fl:ga_ln:horn-4,2022-10-18,13
2578696,11477826,fl:oz_ln:ozturk-1,2022-10-18,13
2578697,11477826,fl:ti_ln:ji-5,2022-10-18,13
2579283,11477000,fl:yi_ln:huang-125,2022-10-18,22
2579284,11477000,fl:se_ln:hosseini-18,2022-10-18,22
2579285,11477000,fl:we_ln:yang-134,2022-10-18,22
2579286,11477000,fl:se_ln:fakoorian-1,2022-10-18,22
2580239,10402151,fl:al_ln:pance-2,2019-09-03,13
2580240,10402151,fl:ma_ln:johnson-62,2019-09-03,13
2580241,10402151,fl:da_ln:hadley-1,2019-09-03,13
2580242,10402151,fl:br_ln:bilbrey-2,2019-09-03,13
2580243,10402151,fl:ro_ln:isaac-2,2019-09-03,13
2580680,10465045,fl:hy_ln:bahn-4,2019-11-05,56
2580681,10465045,fl:ju_ln:park-7,2019-11-05,56
2580682,10465045,fl:ki_ln:lee-13,2019-11-05,56
2580683,10465045,fl:yo_ln:hwang-7,2019-11-05,56
2580684,10465045,fl:mo_ln:hong-2,2019-11-05,56
2582170,10401274,fl:da_ln:georgi-2,2019-09-03,64
2582171,10401274,fl:ji_ln:zhang-235,2019-09-03,64
2582172,10401274,fl:hu_ln:liu-108,2019-09-03,64
2582173,10401274,fl:xi_ln:huang-269,2019-09-03,64
2582174,10401274,fl:bi_ln:lai-1,2019-09-03,64
2584676,10401287,fl:ke_ln:kobayashi-22,2019-09-03,13
2584677,10401287,fl:fu_ln:nakashige-1,2019-09-03,13
2584678,10401287,fl:hi_ln:itoh-44,2019-09-03,13
2587012,10470043,fl:da_ln:vittal-1,2019-11-05,13
2587013,10470043,fl:ra_ln:ketharaju-2,2019-11-05,13
2587014,10470043,fl:su_ln:charugundla-1,2019-11-05,13
2587015,10470043,fl:sa_ln:cherala-1,2019-11-05,13
2588076,10399325,fl:pa_ln:friend-2,2019-09-03,12
2589658,10400574,fl:su_ln:mandal-11,2019-09-03,16
2589659,10400574,fl:ju_ln:cilia-3,2019-09-03,16
2589660,10400574,fl:jo_ln:price-15,2019-09-03,16
2589661,10400574,fl:ch_ln:wang-1376,2019-09-03,16
2589662,10400574,fl:wi_ln:ross-14,2019-09-03,16
2589663,10400574,fl:an_ln:kasten-1,2019-09-03,16
2589923,10398969,fl:ti_ln:soelberg-1,2019-09-03,15
2589924,10398969,fl:fr_ln:grever-1,2019-09-03,15
2589925,10398969,fl:ja_ln:wolffpetersen-1,2019-09-03,15
2589926,10398969,fl:je_ln:mahlmeister-1,2019-09-03,15
2589927,10398969,fl:ch_ln:nicolella-1,2019-09-03,15
2589928,10398969,fl:br_ln:hawver-1,2019-09-03,15
2589929,10398969,fl:ki_ln:rom-1,2019-09-03,15
2591457,10393601,fl:sa_ln:smerzi-2,2019-08-27,65
2592901,10443679,fl:ta_ln:sakamoto-37,2019-10-15,19
2592902,10443679,fl:ka_ln:itou-18,2019-10-15,19
2592903,10443679,fl:hi_ln:nagai-37,2019-10-15,19
2592904,10443679,fl:yo_ln:takikawa-6,2019-10-15,19
2597237,10463932,fl:mi_ln:franz-3,2019-11-05,70
2597238,10463932,fl:na_ln:sargent-3,2019-11-05,70
2597239,10463932,fl:jo_ln:nielson-2,2019-11-05,70
2597240,10463932,fl:to_ln:beach-1,2019-11-05,70
2597241,10463932,fl:ma_ln:greensmith-1,2019-11-05,70
2597242,10463932,fl:ma_ln:johnson-82,2019-11-05,70
2600320,10443455,fl:to_ln:kajita-2,2019-10-15,11
2600321,10443455,fl:ta_ln:asahi-6,2019-10-15,11
2600322,10443455,fl:hi_ln:hamasaki-5,2019-10-15,11
2600323,10443455,fl:yu_ln:noguchi-11,2019-10-15,11
2603385,10391851,fl:ou_ln:ruan-1,2019-08-27,12
2603386,10391851,fl:zh_ln:zhai-11,2019-08-27,12
2603387,10391851,fl:yo_ln:xu-6,2019-08-27,12
2603388,10391851,fl:fe_ln:wu-21,2019-08-27,12
2603709,10403737,fl:ku_ln:pan-12,2019-09-03,16
2603710,10403737,fl:sh_ln:wang-236,2019-09-03,16
2603711,10403737,fl:hs_ln:chiang-66,2019-09-03,16
2603712,10403737,fl:ju_ln:tzeng-1,2019-09-03,16
2603713,10403737,fl:ch_ln:liang-36,2019-09-03,16
2604096,10393839,fl:ch_ln:huang-1188,2019-08-27,40
2604097,10393839,fl:al_ln:bilgin-1,2019-08-27,40
2604098,10393839,fl:ma_ln:altbach-1,2019-08-27,40
2604099,10393839,fl:ch_ln:graff-1,2019-08-27,40
2605113,10403673,fl:ta_ln:lee-246,2019-09-03,25
2605114,10403673,fl:gw_ln:lee-18,2019-09-03,25
2605770,10398351,fl:ge_ln:refseth-1,2019-09-03,59
2605771,10398351,fl:mo_ln:eriksen-2,2019-09-03,59
2605772,10398351,fl:kn_ln:lklingholm-1,2019-09-03,59
2605773,10398351,fl:ni_ln:berardandersen-1,2019-09-03,59
2607567,10463143,fl:ch_ln:wilkinson-3,2019-11-05,11
2607568,10463143,fl:bo_ln:zukina-1,2019-11-05,11
2607569,10463143,fl:sa_ln:harris-1,2019-11-05,11
2607746,10469742,fl:yo_ln:lee-248,2019-11-05,13
2607747,10469742,fl:se_ln:jang-175,2019-11-05,13
2607748,10469742,fl:so_ln:kim-119,2019-11-05,13
2607749,10469742,fl:hy_ln:chun-21,2019-11-05,13
2607750,10469742,fl:jo_ln:choi-46,2019-11-05,13
2607751,10469742,fl:je_ln:an-23,2019-11-05,13
2607752,10469742,fl:su_ln:kim-291,2019-11-05,13
2607753,10469742,fl:hy_ln:park-218,2019-11-05,13
2607754,10469742,fl:kw_ln:kim-192,2019-11-05,13
2607755,10469742,fl:ki_ln:lee-301,2019-11-05,13
2607756,10469742,fl:do_ln:yeom-14,2019-11-05,13
2610485,10396124,fl:ji_ln:wu-222,2019-08-27,30
2610486,10396124,fl:li_ln:ma-86,2019-08-27,30
2611199,10397910,fl:ha_ln:lei-17,2019-08-27,11
2611200,10397910,fl:xi_ln:yu-149,2019-08-27,11
2611201,10397910,fl:zu_ln:shen-4,2019-08-27,11
2611612,10401449,fl:na_ln:furudate-2,2019-09-03,36
2611613,10401449,fl:yu_ln:machii-2,2019-09-03,36
2611614,10401449,fl:sh_ln:kawajiri-2,2019-09-03,36
2611615,10401449,fl:mo_ln:miura-7,2019-09-03,36
2612896,10469416,fl:ta_ln:ogata-14,2019-11-05,34
2612897,10469416,fl:hi_ln:ono-61,2019-11-05,34
2612898,10469416,fl:ya_ln:fukumoto-8,2019-11-05,34
2612899,10469416,fl:ma_ln:katsu-6,2019-11-05,34
2613738,10447386,fl:ka_ln:shaheen-1,2019-10-15,16
2613739,10447386,fl:jo_ln:levy-9,2019-10-15,16
2613740,10447386,fl:st_ln:terry-2,2019-10-15,16
2613741,10447386,fl:el_ln:zeira-2,2019-10-15,16
2613742,10447386,fl:su_ln:grandhi-2,2019-10-15,16
2613743,10447386,fl:ar_ln:chandra-3,2019-10-15,16
2616277,10402034,fl:tr_ln:spomer-1,2019-09-03,17
2616278,10402034,fl:ry_ln:sloan-1,2019-09-03,17
2616279,10402034,fl:jo_ln:kaufthal-1,2019-09-03,17
2618520,11473925,fl:mi_ln:sheha-1,2022-10-18,30
2618521,11473925,fl:an_ln:sheha-1,2022-10-18,30
2618522,11473925,fl:ar_ln:yarlagadda-1,2022-10-18,30
2618523,11473925,fl:st_ln:petilli-2,2022-10-18,30
2619354,11471085,fl:ca_ln:winsnes-1,2022-10-18,17
2619355,11471085,fl:ni_ln:mrvaljevic-1,2022-10-18,17
2619356,11471085,fl:fi_ln:shpomer-1,2022-10-18,17
2619682,10465167,fl:li_ln:sun-73,2019-11-05,27
2619683,10465167,fl:ch_ln:pang-10,2019-11-05,27
2619684,10465167,fl:di_ln:li-50,2019-11-05,27
2619685,10465167,fl:ch_ln:cheng-176,2019-11-05,27
2622845,10404362,fl:ri_ln:kram-1,2019-09-03,13
2622846,10404362,fl:jo_ln:liss-2,2019-09-03,13
2622847,10404362,fl:yu_ln:xu-137,2019-09-03,13
2623334,10442856,fl:je_ln:gromada-4,2019-10-15,28
2623335,10442856,fl:vi_ln:gusarova-1,2019-10-15,28
2623336,10442856,fl:an_ln:murphy-5,2019-10-15,28
2627192,10397039,fl:yi_ln:han-37,2019-08-27,35
2627193,10397039,fl:ch_ln:wu-1468,2019-08-27,35
2627194,10397039,fl:da_ln:claffey-2,2019-08-27,35
2627195,10397039,fl:hu_ln:lai-6,2019-08-27,35
2627196,10397039,fl:ch_ln:wong-194,2019-08-27,35
2627197,10397039,fl:fe_ln:zhang-42,2019-08-27,35
2627198,10397039,fl:be_ln:wang-22,2019-08-27,35
2627199,10397039,fl:ha_ln:zhang-189,2019-08-27,35
2627200,10397039,fl:os_ln:au-1,2019-08-27,35
2627201,10397039,fl:mi_ln:wu-195,2019-08-27,35
2627202,10397039,fl:zh_ln:wu-223,2019-08-27,35
2627203,10397039,fl:ch_ln:chen-1527,2019-08-27,35
2627204,10397039,fl:k._ln:liu-1,2019-08-27,35
2627205,10397039,fl:qi_ln:xu-70,2019-08-27,35
2627206,10397039,fl:ch_ln:chen-1355,2019-08-27,35
2630168,11472295,fl:ne_ln:saiki-1,2022-10-18,11
2630198,10441029,fl:le_ln:peyton-1,2019-10-15,25
2630199,10441029,fl:fi_ln:campos-1,2019-10-15,25
2630200,10441029,fl:be_ln:monfils-1,2019-10-15,25
2630312,10463676,fl:ja_ln:rueter-2,2019-11-05,70
2630313,10463676,fl:wo_ln:yoon-53,2019-11-05,70
2630314,10463676,fl:li_ln:yang-80,2019-11-05,70
2630315,10463676,fl:sc_ln:stirn-1,2019-11-05,70
2630316,10463676,fl:an_ln:shifrina-1,2019-11-05,70
2630317,10463676,fl:an_ln:grottick-1,2019-11-05,70
2630318,10463676,fl:ze_ln:shao-2,2019-11-05,70
2630319,10463676,fl:mi_ln:morgan-10,2019-11-05,70
2630320,10463676,fl:an_ln:blackburn-6,2019-11-05,70
2632782,10467578,fl:lu_ln:barrington-1,2019-11-05,33
2632783,10467578,fl:jo_ln:lesser-1,2019-11-05,33
2633311,11471228,fl:da_ln:yates-2,2022-10-18,17
2633312,11471228,fl:am_ln:wright-4,2022-10-18,17
2633313,11471228,fl:jo_ln:young-24,2022-10-18,17
2633314,11471228,fl:ma_ln:overmyer-2,2022-10-18,17
2633315,11471228,fl:ja_ln:hoffmaster-1,2022-10-18,17
2633316,11471228,fl:vi_ln:barbato-1,2022-10-18,17
2634529,10396436,fl:sh_ln:zhao-138,2019-08-27,16
2634530,10396436,fl:ch_ln:liu-688,2019-08-27,16
2634531,10396436,fl:ke_ln:long-18,2019-08-27,16
2634532,10396436,fl:ji_ln:yan-9,2019-08-27,16
2634533,10396436,fl:ch_ln:deng-43,2019-08-27,16
2635170,10444264,fl:va_ln:poletto-1,2019-10-15,19
2635171,10444264,fl:se_ln:lecce-1,2019-10-15,19
2635172,10444264,fl:an_ln:leone-2,2019-10-15,19
2635173,10444264,fl:ri_ln:miglierina-1,2019-10-15,19
2636443,11475181,fl:do_ln:lehman-5,2022-10-18,26
2636444,11475181,fl:co_ln:reisterer-1,2022-10-18,26
2636445,11475181,fl:no_ln:greene-2,2022-10-18,26
2639941,10465718,fl:ta_ln:arikawa-2,2019-11-05,17
2639942,10465718,fl:ma_ln:yamashita-56,2019-11-05,17
2640422,10467540,fl:fr_ln:alvarez-5,2019-11-05,34
2640423,10467540,fl:va_ln:lakshmanan-1,2019-11-05,34
2640424,10467540,fl:bi_ln:leeds-1,2019-11-05,34
2640425,10467540,fl:na_ln:hryniw-1,2019-11-05,34
2640682,10468225,fl:wo_ln:engelen-1,2019-11-05,12
2640683,10468225,fl:ge_ln:brussaard-1,2019-11-05,12
2640684,10468225,fl:an_ln:nikipelov-1,2019-11-05,12
2641091,10391829,fl:ge_ln:steber-1,2019-08-27,12
2641092,10391829,fl:ch_ln:marmodee-1,2019-08-27,12
2643749,10394929,fl:pe_ln:tsung-2,2019-08-27,11
2643750,10394929,fl:sh_ln:lai-47,2019-08-27,11
2643751,10394929,fl:su_ln:tsai-17,2019-08-27,11
2643752,10394929,fl:po_ln:fan-5,2019-08-27,11
2644205,10401480,fl:st_ln:mielke-1,2019-09-03,20
2644206,10401480,fl:ma_ln:drummer-1,2019-09-03,20
2644207,10401480,fl:st_ln:gaalema-1,2019-09-03,20
2644208,10401480,fl:ja_ln:eichenholz-1,2019-09-03,20
2644782,11475641,fl:ch_ln:edmonds-3,2022-10-18,17
2644783,11475641,fl:mi_ln:bleyer-1,2022-10-18,17
2644784,11475641,fl:ra_ln:price-4,2022-10-18,17
2647674,10469189,fl:su_ln:hong-238,2019-11-05,51
2647675,10469189,fl:ja_ln:lee-790,2019-11-05,51
2647676,10469189,fl:se_ln:oh-330,2019-11-05,51
2647677,10469189,fl:ky_ln:moon-58,2019-11-05,51
2647678,10469189,fl:wo_ln:kwon-50,2019-11-05,51
2647679,10469189,fl:wo_ln:ko-5,2019-11-05,51
2648916,10396564,fl:ak_ln:minegishi-3,2019-08-27,35
2648917,10396564,fl:at_ln:yamamoto-12,2019-08-27,35
2648918,10396564,fl:ju_ln:kanou-2,2019-08-27,35
2648919,10396564,fl:ko_ln:masuda-11,2019-08-27,35
2648920,10396564,fl:ma_ln:yamaoka-10,2019-08-27,35
2649006,10467459,fl:fa_ln:wen-3,2019-11-05,12
2649007,10467459,fl:do_ln:chen-23,2019-11-05,12
2649008,10467459,fl:ga_ln:hua-2,2019-11-05,12
2649471,11477315,fl:st_ln:bell-11,2022-10-18,31
2649472,11477315,fl:ju_ln:carvajalmillan-1,2022-10-18,31
2649473,11477315,fl:me_ln:barjel-1,2022-10-18,31
2649474,11477315,fl:ch_ln:barjel-1,2022-10-18,31
2649475,11477315,fl:da_ln:elmasri-1,2022-10-18,31
2649476,11477315,fl:ra_ln:elmasri-2,2022-10-18,31
2649585,10467200,fl:ma_ln:replogle-1,2019-11-05,24
2649586,10467200,fl:al_ln:trefler-1,2019-11-05,24
2649587,10467200,fl:jo_ln:clinton-3,2019-11-05,24
2649937,10402631,fl:wi_ln:kastilahn-2,2019-09-03,23
2649938,10402631,fl:ga_ln:dispensa-1,2019-09-03,23
2649939,10402631,fl:th_ln:stemen-1,2019-09-03,23
2649940,10402631,fl:zh_ln:wang-507,2019-09-03,23
2649941,10402631,fl:ed_ln:marcheselli-1,2019-09-03,23
2650829,10467675,fl:wi_ln:mann-7,2019-11-05,12
2650830,10467675,gwk122uk5yzkeogxezbzlirg2,2019-11-05,12
2650831,10467675,uclgvfizj8iioyw5i8eczh612,2019-11-05,12
2650832,10467675,fl:ji_ln:manelis-1,2019-11-05,12
2650870,10467544,fl:ja_ln:gambetta-1,2019-11-05,15
2650871,10467544,fl:st_ln:filipp-1,2019-11-05,15
2653201,10446234,fl:sh_ln:chakrabartty-1,2019-10-15,51
2653202,10446234,fl:li_ln:zhou-162,2019-10-15,51
2655807,10401623,fl:wa_ln:lopes-2,2019-09-03,20
2655808,10401623,fl:ka_ln:aksit-1,2019-09-03,20
2655809,10401623,fl:jo_ln:kim-530,2019-09-03,20
2655810,10401623,fl:da_ln:luebke-3,2019-09-03,20
2656269,11474362,fl:br_ln:schowengerdt-1,2022-10-18,15
2656270,11474362,fl:iv_ln:yeoh-1,2022-10-18,15
2656271,11474362,fl:li_ln:edwin-1,2022-10-18,15
2656272,10397440,fl:yu_ln:kurokawa-12,2019-08-27,17
2657637,10469120,fl:qi_ln:yu-119,2019-11-05,14
2657638,10469120,fl:be_ln:cetinoneri-1,2019-11-05,14
2657639,10469120,fl:io_ln:sarkas-1,2019-11-05,14
2658178,10447761,fl:je_ln:eschbach-2,2019-10-15,20
2658179,10447761,fl:to_ln:price-3,2019-10-15,20
2658180,10447761,fl:st_ln:nazaran-1,2019-10-15,20
2658786,10470030,fl:wa_ln:chastain-1,2019-11-05,14
2658787,10470030,fl:st_ln:chin-8,2019-11-05,14
2658788,10470030,fl:cl_ln:campbell-1,2019-11-05,14
2659088,10447250,fl:re_ln:bagger-1,2019-10-15,18
2659413,10445980,fl:ga_ln:dawson-1,2019-10-15,27
2659414,10445980,fl:ra_ln:katz-5,2019-10-15,27
2661167,11473830,fl:gu_ln:picanco-1,2022-10-18,17
2661168,11473830,fl:al_ln:colecha-1,2022-10-18,17
2661169,11473830,fl:an_ln:voltarelli-1,2022-10-18,17
2661170,11473830,fl:ra_ln:leidens-1,2022-10-18,17
2661171,11473830,fl:fe_ln:ormelez-1,2022-10-18,17
2661172,11473830,fl:ra_ln:roslindo-1,2022-10-18,17
2661173,11473830,fl:is_ln:mercer-1,2022-10-18,17
2663429,10397858,fl:xi_ln:ke-24,2019-08-27,12
2663430,10397858,fl:ho_ln:wang-157,2019-08-27,12
2663431,10397858,fl:li_ln:xu-165,2019-08-27,12
2663910,10467160,fl:qi_ln:li-115,2019-11-05,15
2663911,10467160,fl:ju_ln:liao-38,2019-11-05,15
2663912,10467160,fl:yu_ln:chu-108,2019-11-05,15
2663913,10467160,fl:ko_ln:ganguly-2,2019-11-05,15
2663914,10467160,fl:ge_ln:vergis-1,2019-11-05,15
2663915,10467160,fl:ch_ln:phares-2,2019-11-05,15
2663916,10467160,fl:xi_ln:li-474,2019-11-05,15
2663917,10467160,fl:ja_ln:mccall-6,2019-11-05,15
2664263,10464580,fl:da_ln:schmidt-29,2019-11-05,29
2664264,10464580,fl:ga_ln:walter-3,2019-11-05,29
2664265,10464580,fl:sp_ln:johnson-2,2019-11-05,29
2664485,11476412,fl:ka_ln:oguz-1,2022-10-18,19
2664486,11476412,fl:ta_ln:gosavi-1,2022-10-18,19
2664487,11476412,fl:to_ln:rahman-2,2022-10-18,19
2664488,11476412,fl:sa_ln:manipatruni-1,2022-10-18,19
2664489,11476412,fl:ch_ln:wiegand-2,2022-10-18,19
2664490,11476412,fl:ia_ln:young-7,2022-10-18,19
2664491,11476412,fl:ke_ln:o'brien-11,2022-10-18,19
2664492,11476412,fl:be_ln:buford-2,2022-10-18,19
2664493,11476412,fl:no_ln:sato-17,2022-10-18,19
2664494,11476412,fl:an_ln:smith-92,2022-10-18,19
2666613,10443100,fl:ph_ln:ordoukhanian-1,2019-10-15,14
2666614,10443100,fl:da_ln:salomon-1,2019-10-15,14
2666615,10443100,fl:jo_ln:friedewald-1,2019-10-15,14
2666616,10443100,fl:su_ln:kurian-1,2019-10-15,14
2666617,10443100,fl:st_ln:head-6,2019-10-15,14
2666618,10443100,fl:mi_ln:abecassis-1,2019-10-15,14
2666865,10463834,fl:ra_ln:pendekanti-1,2019-11-05,20
2666866,10463834,fl:de_ln:caples-1,2019-11-05,20
2666867,10463834,fl:ke_ln:datta-1,2019-11-05,20
2667503,11472603,fl:ch_ln:pirnot-1,2022-10-18,20
2667504,11472603,fl:ch_ln:tolman-2,2022-10-18,20
2667505,11472603,fl:ma_ln:klappenberger-1,2022-10-18,20
2667506,11472603,fl:da_ln:harvey-9,2022-10-18,20
2667507,11472603,fl:dy_ln:bell-1,2022-10-18,20
2667508,11472603,fl:th_ln:flatley-2,2022-10-18,20
2667509,11472603,fl:pa_ln:richards-12,2022-10-18,20
2667510,11472603,fl:da_ln:dassoulas-1,2022-10-18,20
2667511,11472603,fl:ch_ln:sheng-1,2022-10-18,20
2667512,11472603,fl:bu_ln:bhatia-1,2022-10-18,20
2667513,11472603,fl:ra_ln:edison-1,2022-10-18,20
2667514,11472603,fl:jo_ln:harro-1,2022-10-18,20
2667515,11472603,fl:mi_ln:dixon-1,2022-10-18,20
2667516,11472603,fl:hr_ln:atanasoff-1,2022-10-18,20
2667517,11472603,fl:ro_ln:rashford-1,2022-10-18,20
2667518,11472603,fl:mi_ln:barciniak-1,2022-10-18,20
2672966,10468402,fl:sa_ln:woo-69,2019-11-05,12
2672967,10468402,fl:sa_ln:lee-588,2019-11-05,12
2672968,10468402,fl:se_ln:kim-784,2019-11-05,12
2672969,10468402,fl:jo_ln:park-543,2019-11-05,12
2674309,11474597,fl:an_ln:jones-70,2022-10-18,25
2674310,11474597,fl:to_ln:maila-1,2022-10-18,25
2674311,11474597,fl:zi_ln:economou-1,2022-10-18,25
2674312,11474597,fl:ka_ln:pulli-1,2022-10-18,25
2674313,11474597,fl:ry_ln:spicer-2,2022-10-18,25
2674314,11474597,fl:go_ln:wetzstein-1,2022-10-18,25
2674947,11470856,fl:mi_ln:spinelli-3,2022-10-18,12
2674948,11470856,fl:re_ln:brand-1,2022-10-18,12
2674949,11470856,fl:kr_ln:singh-4,2022-10-18,12
2677902,10467234,fl:li_ln:damewood-1,2019-11-05,83
2677903,10467234,fl:is_ln:nerurkar-1,2019-11-05,83
2677904,10467234,fl:ch_ln:hockenbrocht-1,2019-11-05,83
2677905,10467234,fl:mi_ln:maruseac-1,2019-11-05,83
2677906,10467234,fl:al_ln:rozenshteyn-1,2019-11-05,83
2678509,11474060,fl:mi_ln:pettes-1,2022-10-18,36
2678510,11474060,fl:sa_ln:yazdani-1,2022-10-18,36
2678511,11474060,fl:hy_ln:kim-452,2022-10-18,36
2680078,10467629,fl:pe_ln:liu-61,2019-11-05,12
2680079,10467629,fl:ar_ln:sosna-1,2019-11-05,12
2680080,10467629,fl:ur_ln:reich-2,2019-11-05,12
2680081,10467629,fl:da_ln:kallman-2,2019-11-05,12
2680082,10467629,fl:ja_ln:hartley-8,2019-11-05,12
2680083,10467629,fl:ab_ln:pimprikar-1,2019-11-05,12
2680153,10464948,fl:fr_ln:richter-12,2019-11-05,19
2680154,10464948,fl:ma_ln:widemann-1,2019-11-05,19
2680155,10464948,fl:pa_ln:orecchia-1,2019-11-05,19
2681122,10394879,fl:wi_ln:frantz-3,2019-08-27,13
2681123,10394879,fl:ro_ln:osborne-20,2019-08-27,13
2681124,10394879,fl:ko_ln:soroushian-1,2019-08-27,13
2681125,10394879,fl:da_ln:salmonsen-2,2019-08-27,13
2681126,10394879,fl:sh_ln:priyadarshi-1,2019-08-27,13
2681127,10394879,fl:ja_ln:braness-1,2019-08-27,13
2681128,10394879,fl:je_ln:vashishtrota-1,2019-08-27,13
2681129,10394879,fl:jo_ln:funnell-1,2019-08-27,13
2681130,10394879,fl:mi_ln:floyd-7,2019-08-27,13
2682208,10464553,fl:mi_ln:shimotani-1,2019-11-05,28
2682209,10464553,fl:yu_ln:sakai-21,2019-11-05,28
2682210,10464553,fl:yo_ln:sato-32,2019-11-05,28
2682211,10464553,fl:yu_ln:karita-1,2019-11-05,28
2682212,10464553,fl:ju_ln:kimura-10,2019-11-05,28
2682213,10464553,fl:ta_ln:miyahara-4,2019-11-05,28
2682214,10464553,fl:sa_ln:inoue-22,2019-11-05,28
