patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,top1,top2,top3,top4,top5,avg,std,worse
10399190,10395776,2019-09-03,2019-08-27,fl:tr_ln:north-2,fl:ch_ln:taylor-55,0,0.7687505048730313,0.7540862694467513,0.746299474479441,0.7397242185660641,0.7154138251783154,0.5446744354981791,0.09297714492883621,0.3322079069559856
10396069,10396214,2019-08-27,2019-08-27,fl:ka_ln:cheng-38,fl:ka_ln:cheng-38,1,0.6481032249261397,0.6457314798053639,0.6430988116319034,0.6354830383633804,0.6343881488466511,0.4372936949413994,0.07005472716437212,0.3199209477565415
10396069,10446249,2019-08-27,2019-10-15,fl:ka_ln:cheng-38,fl:ya_ln:yoshimizu-2,0,0.7247500357421522,0.7179349399851412,0.7045826383394982,0.66122679733285,0.6519627909835484,0.4586121575844179,0.08251274301709695,0.34782993507689586
11475836,11476319,2022-10-18,2022-10-18,fl:su_ln:kwon-38,fl:su_ln:kwon-38,1,0.8122199761882222,0.7994830044978635,0.782081596513401,0.7719635183871151,0.7528793656836198,0.6126378364407625,0.08091430775294682,0.3601270049811476
11475836,10400076,2022-10-18,2019-09-03,fl:su_ln:kwon-38,fl:sh_ln:ueno-26,0,0.8796624591624165,0.8781089823005526,0.8781089823005526,0.8781015094174932,0.8751152202210355,0.69201992273344,0.08654085499479001,0.42465075678983993
10448032,11477476,2019-10-15,2022-10-18,fl:ma_ln:karczewicz-1,fl:ma_ln:karczewicz-1,1,0.8600466678244935,0.8426384908023286,0.8412772722815651,0.8410491617987689,0.8401221366141908,0.6221333390344834,0.1226744308759922,0.2341758067775765
10448032,10467147,2019-10-15,2019-11-05,fl:ma_ln:karczewicz-1,fl:ma_ln:maheshwari-2,0,0.7211996658435454,0.7101178097975691,0.7080465008236009,0.7056641033734171,0.7010415917260886,0.5539871929905277,0.08659437077683278,0.3537231642586325
10466160,10401277,2019-11-05,2019-09-03,fl:pr_ln:gogoi-3,fl:pr_ln:gogoi-3,1,0.6252481150463445,0.6134424022352516,0.6047751775853637,0.5939029739625212,0.5917003232615391,0.45804048183580914,0.12169930205813179,0.163075386185598
10466160,11477303,2019-11-05,2022-10-18,fl:pr_ln:gogoi-3,fl:sh_ln:abdelwahab-1,0,0.6796239440834284,0.6622775951925116,0.6400946450515562,0.6383684794510177,0.6288835691056637,0.47126421945725944,0.12493134499168093,0.125054584420428
11476985,10470067,2022-10-18,2019-11-05,fl:se_ln:han-83,fl:se_ln:han-83,1,0.8022976881651532,0.8003755760469771,0.7588575012174718,0.7515095733681794,0.7484145780249533,0.5365452711792019,0.09747166303417527,0.27470204775800994
11476985,10464770,2022-10-18,2019-11-05,fl:se_ln:han-83,fl:ko_ln:ueno-8,0,0.7376535172449209,0.7336951071412854,0.6985934418579836,0.697814235129838,0.6977932089633075,0.527677483817849,0.07431260451765914,0.3682038225078567
10448341,10405200,2019-10-15,2019-09-03,fl:ry_ln:kimura-21,fl:ry_ln:kimura-21,1,0.795640398613679,0.7905606344837824,0.7903610434920681,0.7893146859512801,0.7884982422870356,0.6774529409555679,0.05976018218907894,0.4842383523202928
10448341,10399483,2019-10-15,2019-09-03,fl:ry_ln:kimura-21,fl:st_ln:helwig-2,0,0.7570673939033518,0.751641378862723,0.7477399532254011,0.744957434570577,0.7428139265748985,0.629517885749964,0.06430773093056417,0.41574878709746893
10394123,11476108,2019-08-27,2022-10-18,fl:ch_ln:chang-199,fl:ch_ln:chang-199,1,0.8196270250477188,0.8053139474514059,0.8042550448639101,0.8003732008870869,0.7817204244400533,0.6822281987920739,0.06152686231896157,0.49505282212315965
10394123,10445507,2019-08-27,2019-10-15,fl:ch_ln:chang-199,fl:ph_ln:suter-3,0,0.8467862181554373,0.8271044685772456,0.8270511302244525,0.8263784516489499,0.8105033204332497,0.6670151415063597,0.07523695771077783,0.49309572060448703
10448186,10445916,2019-10-15,2019-10-15,fl:ju_ln:arrasvuori-1,fl:ju_ln:arrasvuori-1,1,0.7392688962834262,0.7253408839828508,0.724770064651288,0.7203871611926529,0.7061896738180402,0.5871769641643628,0.07282196588137885,0.3883520372087954
10448186,11471210,2019-10-15,2022-10-18,fl:ju_ln:arrasvuori-1,fl:re_ln:peters-2,0,0.7728941517503644,0.7622403917729973,0.7589448759291941,0.7581789530509956,0.7525253832943778,0.5646495206238007,0.15018746276361475,0.13683529148397638
10393574,10444392,2019-08-27,2019-10-15,fl:to_ln:parker-5,fl:to_ln:parker-5,1,0.7560903958113872,0.752260843414936,0.7486579825213903,0.7479692499525917,0.7409401283454876,0.6456058320421267,0.0676458787106285,0.46818101143628305
10393574,10447356,2019-08-27,2019-10-15,fl:to_ln:parker-5,fl:yo_ln:zhou-88,0,0.8244097154677384,0.8163606599712848,0.8100152940097028,0.8066828725892087,0.8041289351525578,0.6749728926896101,0.08187785944012602,0.46703605619992244
10399486,10391943,2019-09-03,2019-08-27,fl:st_ln:salter-6,fl:st_ln:salter-6,1,0.81412036646439,0.8004089088702783,0.787690067196905,0.7751187089414234,0.7741915067753904,0.5927801090662821,0.08533801303190679,0.43001804367911
10399486,10463102,2019-09-03,2019-11-05,fl:st_ln:salter-6,fl:pe_ln:williams-21,0,0.7921480508381928,0.7812745283911553,0.7746564247204651,0.7737657359168784,0.7687607609364426,0.5608821484778937,0.08117657948010817,0.39436795564024213
10469330,10469477,2019-11-05,2019-11-05,fl:gr_ln:roth-4,fl:gr_ln:roth-4,1,0.7571137612290926,0.7344059655801047,0.7274805545623149,0.721117127359872,0.7197342172469925,0.5771072252577178,0.07384676405560538,0.3149822593421916
10469330,11473318,2019-11-05,2022-10-18,fl:gr_ln:roth-4,fl:mi_ln:somerfield-1,0,0.7544801873321542,0.7535126644038936,0.7061003049250734,0.6983019255652012,0.6900722940307571,0.5102000913204048,0.09452904155098656,0.21723058999732017
10443367,10401274,2019-10-15,2019-09-03,fl:da_ln:georgi-2,fl:da_ln:georgi-2,1,0.9196252427914764,0.9196252427914764,0.9048318015378686,0.9048318015378686,0.8919210362371098,0.6763816760060867,0.11209262957450361,0.36435641232398214
10443367,10444533,2019-10-15,2019-10-15,fl:da_ln:georgi-2,fl:pi_ln:lussier-1,0,0.8460392435652768,0.8435498002393235,0.8430259241790903,0.8380630525462375,0.8369441548341433,0.652519726225063,0.09151966988973462,0.46711880199529016
10396172,10446664,2019-08-27,2019-10-15,fl:pe_ln:xu-25,fl:pe_ln:xu-25,1,0.5844629674983287,0.5816107594666926,0.576494623533277,0.5747602639748516,0.5671319388691436,0.49271220187294607,0.04958043276468509,0.37021317540531623
10396172,10442547,2019-08-27,2019-10-15,fl:pe_ln:xu-25,fl:mi_ln:gansler-2,0,0.6255002536796674,0.6099754207357012,0.604646285863684,0.6046457103932031,0.595556075604852,0.5080552848690711,0.05150735814720647,0.38710163211990123
11475567,10445580,2022-10-18,2019-10-15,fl:te_ln:matsumoto-15,fl:te_ln:matsumoto-15,1,0.7499375513814933,0.7355516775078359,0.7240753091615552,0.7195233171524523,0.706894196029638,0.5488224227292263,0.06829386310529031,0.4257515576883346
11475567,10444668,2022-10-18,2019-10-15,fl:te_ln:matsumoto-15,fl:yu_ln:sadamitsu-3,0,0.7967222657348993,0.7711618215875825,0.7645856415897478,0.7642058177720294,0.7557588530196359,0.574331971741288,0.0759003194296412,0.39359961367861157
11473969,10444359,2022-10-18,2019-10-15,fl:ma_ln:frichtl-1,fl:ma_ln:frichtl-1,1,0.794105158902023,0.7856316434698903,0.7662254852502834,0.758592468786661,0.7565713479108341,0.47667982446122475,0.11515147874492823,0.22745231298993412
11473969,11471818,2022-10-18,2022-10-18,fl:ma_ln:frichtl-1,fl:mi_ln:kiffer-1,0,0.783388181943268,0.7813550319876239,0.7717095905299907,0.7701433691727563,0.7675143382365045,0.5663434115940593,0.1028751267647461,0.34551895177235953
10404414,10447307,2019-09-03,2019-10-15,fl:su_ln:park-46,fl:su_ln:park-46,1,0.8744651182806522,0.8423411932398035,0.8396923018458831,0.8273996096291064,0.8172898079294197,0.582218966237999,0.11379031675752861,0.3596238193463111
10404414,10400084,2019-09-03,2019-09-03,fl:su_ln:park-46,fl:da_ln:larsen-11,0,0.799117609651832,0.7656630125553981,0.7627546689406249,0.7139308622711866,0.6878571325124361,0.41362532656368844,0.14869933863920262,0.11527934009857878
10446249,10403381,2019-10-15,2019-09-03,fl:ta_ln:shimada-29,fl:ta_ln:shimada-29,1,0.7262408912034819,0.7163845386921359,0.7037906530501113,0.6956710725290195,0.6934378623629026,0.6078786901983745,0.052347737530104396,0.48307770810642053
10446249,10467897,2019-10-15,2019-11-05,fl:ta_ln:shimada-29,fl:so_ln:suzuki-8,0,0.7455541982719731,0.7435092062989717,0.7434361718503437,0.7240791551583875,0.7189534541388578,0.597885776121061,0.0653675879377046,0.43681344457144927
10466380,10401529,2019-11-05,2019-09-03,fl:bu_ln:donderici-1,fl:bu_ln:donderici-1,1,0.9028710445533834,0.8777612513516789,0.8777612513516789,0.8748778785293271,0.8748778785293271,0.6440267267328098,0.12663373921065774,0.3721351331133754
10466380,10444821,2019-11-05,2019-10-15,fl:bu_ln:donderici-1,fl:ya_ln:kozuka-1,0,0.8792518807969647,0.8792518807969647,0.8510160494883722,0.8436768807527937,0.8358625330333583,0.6687378866693513,0.06745436853783843,0.52926792513808
10469830,10402637,2019-11-05,2019-09-03,fl:na_ln:myhrvold-2,fl:na_ln:myhrvold-2,1,0.7335384080346784,0.7005071442950981,0.694891660174425,0.6901250551107662,0.6801992494107655,0.5129785411715372,0.07667562601676484,0.3736649932201592
10469830,10470238,2019-11-05,2019-11-05,fl:na_ln:myhrvold-2,fl:zh_ln:cai-53,0,0.7706579205102764,0.7541481338582596,0.7478879223677519,0.7252341203524394,0.7244484427996588,0.5850154662695851,0.09633716964489929,0.35117887669566183
11476982,10470048,2022-10-18,2019-11-05,fl:ju_ln:montojo-1,fl:ju_ln:montojo-1,1,0.7958385975087585,0.7941106689752229,0.7787953495763679,0.7770771154145608,0.7761613632058016,0.590767298964801,0.11933192598872176,0.28271632946725306
11476982,10468775,2022-10-18,2019-11-05,fl:ju_ln:montojo-1,fl:yi_ln:sun-131,0,0.8161845777504959,0.8143799205447452,0.79187292693411,0.7903959443104904,0.7574316692827081,0.5791101419999012,0.11382158801532943,0.277953629149016
10391605,11471999,2019-08-27,2022-10-18,fl:as_ln:chockalingam-1,fl:as_ln:chockalingam-1,1,0.8510400829288548,0.8441783039115666,0.8354643983318746,0.8350198913553978,0.8337441033312835,0.6415276142062643,0.11807422700293253,0.33855994093889075
10391605,11477550,2019-08-27,2022-10-18,fl:as_ln:chockalingam-1,fl:pr_ln:das-23,0,0.7772214397772511,0.7762494617721604,0.7700689060105359,0.7687725723327941,0.7673422614048927,0.5481843469103885,0.11891104896932224,0.12912664385281486
10394648,11475102,2019-08-27,2022-10-18,fl:di_ln:niu-1,fl:di_ln:niu-1,1,0.6723576064149969,0.6678781533870727,0.6550174325733882,0.6488869665729405,0.6445616818564264,0.4335039990276842,0.12812143025908637,0.19510886472742375
10394648,10469859,2019-08-27,2019-11-05,fl:di_ln:niu-1,fl:xi_ln:li-649,0,0.7602946117344019,0.7465497295120409,0.739445398081205,0.7370081230276845,0.7359990514877631,0.6310256836005831,0.046894128609920975,0.5249199460051804
10469192,10469228,2019-11-05,2019-11-05,fl:pa_ln:henry-8,fl:pa_ln:henry-8,1,0.8559056968570963,0.8237757945722828,0.8053165842442531,0.7965442967235316,0.792468197568686,0.5262352869063657,0.11502789152257262,0.16613093467557138
10469192,11475567,2019-11-05,2022-10-18,fl:pa_ln:henry-8,fl:hi_ln:yoshizawa-10,0,0.7691111446190267,0.7623987680907663,0.7606415997328108,0.7584301017624258,0.756490243969352,0.528332386801036,0.10525810610614539,0.24676462710783345
10404755,11475158,2019-09-03,2022-10-18,fl:kr_ln:narayanaswamy-2,fl:kr_ln:narayanaswamy-2,1,0.6881045417883452,0.6573536234456602,0.6560503520833555,0.6555261161172498,0.6510190067312669,0.5355872141649752,0.07241830237261529,0.3936739548812772
10404755,10441761,2019-09-03,2019-10-15,fl:kr_ln:narayanaswamy-2,fl:jo_ln:vega-6,0,0.7580838367398167,0.7546705104488457,0.7257319457137339,0.725037606155535,0.7205977703683479,0.6345054139275241,0.04463022330870528,0.5349031071745945
10445638,11475306,2019-10-15,2022-10-18,fl:th_ln:volpe-1,fl:th_ln:volpe-1,1,0.7983082766251269,0.7950333288062983,0.7949835428030553,0.7944663297324318,0.7903571034147112,0.5718875623118835,0.13647749140006477,0.2686616864755838
10445638,10396526,2019-10-15,2019-08-27,fl:th_ln:volpe-1,fl:mi_ln:abe-33,0,0.8153424087698837,0.8056870300486493,0.8045994439741414,0.802254012181916,0.8013971934979002,0.6898170377065674,0.06608052684908765,0.5464356109979808
11476585,10396838,2022-10-18,2019-08-27,fl:am_ln:abdelmonem-1,fl:am_ln:abdelmonem-1,1,0.8630459960223709,0.8612600223378375,0.8589534697813883,0.8502897982748187,0.8459348332753904,0.5815634823103557,0.10199703237050269,0.16882252002971695
11476585,10403013,2022-10-18,2019-09-03,fl:am_ln:abdelmonem-1,fl:yo_ln:heo-1,0,0.7330944353749718,0.7268109815836008,0.7264602247522941,0.7221666989630032,0.717281482709673,0.5258139432451912,0.09492526172089674,0.20865653906934095
10445902,10392752,2019-10-15,2019-08-27,fl:ta_ln:wang-78,fl:ta_ln:wang-78,1,0.8550874833463709,0.8426346299711122,0.8146124826756865,0.8072229574169217,0.8021113770851199,0.7005753628663838,0.0664558596249141,0.5463799376733306
10445902,10465608,2019-10-15,2019-11-05,fl:ta_ln:wang-78,fl:ta_ln:sonoda-19,0,0.8329802909055705,0.8287619595208839,0.8197024922192057,0.8050796013105096,0.7976759716737528,0.6522318881899306,0.06648492720368872,0.5128405991746303
10403381,10446249,2019-09-03,2019-10-15,fl:no_ln:umetsu-2,fl:no_ln:umetsu-2,1,0.7262408912034819,0.7163845386921359,0.7037906530501113,0.6956710725290195,0.6934378623629026,0.6078786901983745,0.052347737530104396,0.48307770810642053
10403381,11471078,2019-09-03,2022-10-18,fl:no_ln:umetsu-2,fl:ni_ln:morrill-1,0,0.7113055918414348,0.7087968035396973,0.6983151568287916,0.6978453010166071,0.6789761362466438,0.5441719475457573,0.08317244046425315,0.2563604379986557
10404838,10397280,2019-09-03,2019-08-27,fl:ma_ln:nedbal-1,fl:ma_ln:nedbal-1,1,0.6873586144667827,0.6863569034667355,0.6618404534686765,0.661294814179249,0.6564789836981754,0.5279318556372807,0.07176585464286465,0.34935541574509354
10404838,10466718,2019-09-03,2019-11-05,fl:ma_ln:nedbal-1,fl:ho_ln:zhang-140,0,0.7960863759991248,0.7906955873134416,0.7893302452961565,0.7892044371275706,0.7885601468069098,0.6233473133766965,0.07728559533716325,0.4222682784558762
10395718,10468085,2019-08-27,2019-11-05,fl:xi_ln:guo-161,fl:xi_ln:guo-161,1,0.8686308975389277,0.8403510176217607,0.824442250836667,0.8224012948802943,0.8126558532868956,0.6262958943248559,0.112249387558372,0.32043305609380235
10395718,10396269,2019-08-27,2019-08-27,fl:xi_ln:guo-161,fl:ra_ln:das-4,0,0.7769027942808886,0.7732612077344068,0.7663296523485961,0.7529888719975785,0.7493183704827259,0.5533371219133143,0.08246917140373673,0.3651337713421528
10398466,10441310,2019-09-03,2019-10-15,fl:ke_ln:houser-1,fl:ke_ln:houser-1,1,0.8495942647092184,0.8392953965912399,0.8232894556171231,0.8221059891097968,0.8213637053419262,0.7012542988850573,0.05960000544419976,0.40226491822468696
10398466,10445720,2019-09-03,2019-10-15,fl:ke_ln:houser-1,fl:ch_ln:watts-8,0,0.7701890823761081,0.7687089611554061,0.7579765456745647,0.7578410023668203,0.7555038553675383,0.5895908928083289,0.07274228470174958,0.41706441710821035
11476959,10397123,2022-10-18,2019-08-27,fl:vi_ln:gopalakrishnan-3,fl:vi_ln:gopalakrishnan-3,1,0.8992596191068787,0.8936121900599656,0.892224295565327,0.8855388259768323,0.8821006365482642,0.6169703899650796,0.09004174335366755,0.40501834254683683
11476959,10464971,2022-10-18,2019-11-05,fl:vi_ln:gopalakrishnan-3,fl:do_ln:missiakas-1,0,0.8153466773220052,0.8012567848567852,0.7955042752660215,0.7940705464023251,0.7923721722585867,0.5565304715897845,0.12147749588678837,0.17784542927041588
10441544,11471416,2019-10-15,2022-10-18,fl:pa_ln:glue-1,fl:pa_ln:glue-1,1,0.9474004097560741,0.9462790364856122,0.8143157664648717,0.7805587005293493,0.7773989102255684,0.6242112198278016,0.11893982527526549,0.24914213809555086
10441544,10444257,2019-10-15,2019-10-15,fl:pa_ln:glue-1,fl:sh_ln:zheng-6,0,0.8559601283408185,0.8524725658171244,0.8515455476513023,0.8496990773974384,0.8484584804652141,0.6997402544432635,0.11320096122795086,0.30182712016156604
10445006,10402268,2019-10-15,2019-09-03,fl:ti_ln:markison-1,fl:ti_ln:markison-1,1,0.6548066938426567,0.6373748539497194,0.6209975962761658,0.6183429280218136,0.6173007113133014,0.47319525680225255,0.05802680751132546,0.3432416314294192
10445006,11471613,2019-10-15,2022-10-18,fl:ti_ln:markison-1,fl:ka_ln:shibata-31,0,0.6762006172360521,0.6716157421115643,0.6599072040613987,0.6589318588455906,0.6563033187592608,0.5145788353264215,0.05785331404808644,0.37705418145164493
10397885,11477687,2019-08-27,2022-10-18,fl:ka_ln:takeda-27,fl:ka_ln:takeda-27,1,0.8098399360221695,0.8078916232158491,0.7907394019071925,0.7905042904507512,0.7886798585101107,0.6197528708417163,0.07626336984557903,0.4170514628932566
10397885,10466152,2019-08-27,2019-11-05,fl:ka_ln:takeda-27,fl:wi_ln:gillette-3,0,0.7741174895930438,0.7730401206616745,0.7482345099962096,0.7396246136543612,0.739287745004165,0.5636008431159566,0.08246294260792814,0.2605954353810649
10396761,10404240,2019-08-27,2019-09-03,fl:mi_ln:kim-142,fl:mi_ln:kim-142,1,0.8075137841113519,0.8049578150439519,0.8043353536914222,0.80426959461823,0.8014833831903244,0.7050285287266133,0.047675266624996625,0.6137392645995441
10396761,10447334,2019-08-27,2019-10-15,fl:mi_ln:kim-142,fl:ar_ln:sharma-7,0,0.8034112983066789,0.8007274436630417,0.7858213282564944,0.7850606199887826,0.7837196978811874,0.6297011127037866,0.08363461648483167,0.4192785865535636
10445451,10445250,2019-10-15,2019-10-15,fl:si_ln:steely-1,fl:si_ln:steely-1,1,0.9140235949497729,0.9078448064358381,0.9057380105514492,0.8954743161258585,0.8945801598246027,0.5700204752514862,0.137605104278111,0.2265869776725695
10445451,11476927,2019-10-15,2022-10-18,fl:si_ln:steely-1,fl:mi_ln:kane-6,0,0.8222912101314686,0.8158976207473426,0.8146284974102284,0.8134675913448238,0.806423909864263,0.6300124888113442,0.09620096655004272,0.3945656729150677
10470049,10448402,2019-11-05,2019-10-15,fl:se_ln:lee-699,fl:se_ln:lee-699,1,0.8688099045188428,0.8681675297694953,0.8621860091457306,0.8491523554949995,0.8485731486692044,0.7240706571659874,0.0558913133539442,0.6045174240459025
10470049,10402123,2019-11-05,2019-09-03,fl:se_ln:lee-699,fl:ma_ln:kalos-2,0,0.787976406741404,0.7583925170851046,0.7545869300816539,0.7505114933781406,0.7466404973812437,0.5949846026923963,0.08534021095126534,0.4483518118808445
10469278,10469367,2019-11-05,2019-11-05,fl:na_ln:nainar-1,fl:na_ln:nainar-1,1,0.6776998385857848,0.6734829287933269,0.6628993310806407,0.6502128905343648,0.6491093371446829,0.5564271935774573,0.06436169659565859,0.42319998406818643
10469278,10403897,2019-11-05,2019-09-03,fl:na_ln:nainar-1,fl:si_ln:lux-1,0,0.824279708181847,0.8087635478500872,0.8087635478500872,0.8087635478500872,0.8087635478500872,0.6445883394660026,0.1030308296472227,0.2920829118368903
11476574,11476585,2022-10-18,2022-10-18,fl:am_ln:abdelmonem-1,fl:am_ln:abdelmonem-1,1,1.0,1.0,1.0,1.0,1.0,0.5562462433454054,0.11008663357596392,0.20287906838566142
11476574,10466964,2022-10-18,2019-11-05,fl:am_ln:abdelmonem-1,fl:ra_ln:goyal-11,0,0.7980548726387109,0.7904920531905986,0.7896472967781485,0.7863598947960686,0.7769768971058538,0.5557842919017911,0.09516498919703643,0.17276443091636048
10395117,10402663,2019-08-27,2019-09-03,fl:gr_ln:tsai-1,fl:gr_ln:tsai-1,1,0.914656571858578,0.9094405292300164,0.8533062464917747,0.8458298216936847,0.8369156645317986,0.56546697561242,0.12243757877152207,0.25653193230936105
10395117,10468718,2019-08-27,2019-11-05,fl:gr_ln:tsai-1,fl:ho_ln:choi-169,0,0.9229836057087659,0.9067426680357206,0.8932796188932234,0.8912338960513831,0.882101111983485,0.6424827576184197,0.10813956068254015,0.31181840489148793
10397951,10447515,2019-08-27,2019-10-15,fl:ku_ln:balachandran-1,fl:ku_ln:balachandran-1,1,0.8752042913198765,0.8752042913198765,0.8752042913198765,0.8752042913198765,0.8752042913198765,0.7488405416459136,0.07118512410675172,0.5134671211681282
10397951,10444156,2019-08-27,2019-10-15,fl:ku_ln:balachandran-1,fl:ch_ln:brandt-8,0,0.8860636180366459,0.8859003416291638,0.8820150170740081,0.8820150170740081,0.881851740666526,0.6870588535691439,0.11409339595700978,0.34867142132666196
11475188,10447190,2022-10-18,2019-10-15,fl:ya_ln:liu-289,fl:ya_ln:liu-289,1,0.91400341094209,0.9137991810100785,0.896401240767086,0.8960382689179915,0.8958877047825152,0.6989386069201038,0.09945649775172322,0.37053682489918205
11475188,11471570,2022-10-18,2022-10-18,fl:ya_ln:liu-289,fl:sa_ln:pulapura-1,0,0.8480386934543842,0.8368640123888449,0.8358650298348452,0.8275768173653212,0.8208897255979086,0.5473130782577087,0.1271864583894609,0.1315013489139619
10403545,10403714,2019-09-03,2019-09-03,fl:ch_ln:wang-216,fl:ch_ln:wang-216,1,0.7435808197096191,0.6810645446668222,0.6762696750372976,0.6721852067806015,0.6669355599492928,0.5301210212039859,0.03963892725551113,0.43686912067331773
10403545,10465054,2019-09-03,2019-11-05,fl:ch_ln:wang-216,fl:ta_ln:ishigure-2,0,0.7978826573273469,0.7978826573273469,0.7978826573273469,0.7978826573273469,0.782557110716896,0.5529576705781378,0.07969050973797968,0.28473243244923063
11476992,10397909,2022-10-18,2019-08-27,fl:jo_ln:park-663,fl:jo_ln:park-663,1,0.8264996350059286,0.8087528789891757,0.7945607372679158,0.7928870752722728,0.7908699024883171,0.636605946002941,0.07907255359466876,0.42454861135395844
11476992,10441696,2022-10-18,2019-10-15,fl:jo_ln:park-663,fl:ma_ln:doyle-6,0,0.8926836548611207,0.884065933428589,0.8333584636007421,0.8329517191476128,0.8257894326406088,0.5597364202906537,0.13855739193752611,0.268622885310404
10446249,10446212,2019-10-15,2019-10-15,fl:to_ln:sanuki-3,fl:to_ln:sanuki-3,1,0.7798323861665593,0.7785473306065891,0.7763187346969949,0.7706801361101985,0.7695933787258119,0.655962698828847,0.06706082496748715,0.5043416617488823
10446249,10401995,2019-10-15,2019-09-03,fl:to_ln:sanuki-3,fl:ch_ln:maeng-8,0,0.7652142449884317,0.7646833170074273,0.761645486270744,0.7603571943668324,0.7555837309721939,0.53718228092434,0.15010788273001188,0.24757069891802333
10397104,10469621,2019-08-27,2019-11-05,fl:bj_ln:johnsen-1,fl:bj_ln:johnsen-1,1,0.8728699573476572,0.8470016429695849,0.8434649599003636,0.8383960234730846,0.8195415704373893,0.5870371260567694,0.10364133872705891,0.29418064740676614
10397104,10392472,2019-08-27,2019-08-27,fl:bj_ln:johnsen-1,fl:ji_ln:wang-458,0,0.8840996990269544,0.8706241290592925,0.8611420011083138,0.8509860936610235,0.8474166235898942,0.6405881288031982,0.12002316418096029,0.27899398360207445
11477259,10470240,2022-10-18,2019-11-05,fl:ky_ln:moon-58,fl:ky_ln:moon-58,1,0.8875430187455552,0.8106252274606718,0.8103011653903123,0.80708472894319,0.8064461371445416,0.4999741032457384,0.13731400190664586,0.11644752419037042
11477259,10400151,2022-10-18,2019-09-03,fl:ky_ln:moon-58,fl:hi_ln:kiritani-1,0,0.8505043658980239,0.8455584205462656,0.8427551849191077,0.837555190088335,0.8372041214501931,0.4385333937240776,0.17429604850370475,0.11533231461635496
10405352,10405304,2019-09-03,2019-09-03,fl:ak_ln:nishio-3,fl:ak_ln:nishio-3,1,0.830975135067103,0.8305343660257465,0.8255490733614298,0.8197076590849034,0.8175810497193985,0.68402921094383,0.07392942559331991,0.4009811288047162
10405352,10468601,2019-09-03,2019-11-05,fl:ak_ln:nishio-3,fl:st_ln:runge-1,0,0.864671634126366,0.8646007578269312,0.8621502647915866,0.8621418758445375,0.8621232298863999,0.7511843362866589,0.07495069678225758,0.5100299623509288
11477484,10448010,2022-10-18,2019-10-15,fl:ma_ln:karczewicz-1,fl:ma_ln:karczewicz-1,1,0.8256997715663288,0.8256997715663288,0.8256997715663288,0.8253062539612267,0.8253062539612267,0.5849818762296338,0.12532996069629196,0.27903088662001707
11477484,10400059,2022-10-18,2019-09-03,fl:ma_ln:karczewicz-1,fl:fr_ln:simon-1,0,0.8113353521195468,0.8113353521195468,0.8113353521195468,0.8093996561758974,0.8093996561758974,0.6645580788273483,0.09850606364896128,0.3744632394214209
10448412,10448373,2019-10-15,2019-10-15,fl:su_ln:yang-171,fl:su_ln:yang-171,1,0.7887868639756995,0.7829678851259002,0.7797940531149528,0.7769823316144087,0.7672965401213657,0.6427080502866305,0.06870126723084091,0.48715688880232794
10448412,10470242,2019-10-15,2019-11-05,fl:su_ln:yang-171,fl:ju_ln:montojo-1,0,0.788220674918378,0.7717407963749163,0.7677004643803936,0.767080808482303,0.7661739219109682,0.6405117320508792,0.07644785814695451,0.4507496887049557
10468619,10396397,2019-11-05,2019-08-27,fl:sa_ln:seo-48,fl:sa_ln:seo-48,1,0.8656057440378168,0.8656057440378168,0.8652629772663288,0.8652397494061259,0.8652397494061259,0.6856163169956652,0.08542063590514477,0.4335101812117582
10468619,11476513,2019-11-05,2022-10-18,fl:sa_ln:seo-48,fl:mo_ln:hwang-7,0,0.7627372191557559,0.7616292206166101,0.7523897179049238,0.7484541695437249,0.7466287077086895,0.6112846705878161,0.0712327635489943,0.3861679365300492
10468748,10446103,2019-11-05,2019-10-15,fl:ju_ln:koyama-9,fl:ju_ln:koyama-9,1,0.7149000084191677,0.7047350381455839,0.7016164545020189,0.6917155603806717,0.6849989645595792,0.5046804329727658,0.0825579669348775,0.28499050051701336
10468748,10445835,2019-11-05,2019-10-15,fl:ju_ln:koyama-9,fl:ra_ln:upadhyaya-4,0,0.7436455042061378,0.7329609860377984,0.7303938143665079,0.7060877612127376,0.6969380644586942,0.5388965357581417,0.08457070390159437,0.30825101296530405
10391364,10441851,2019-08-27,2019-10-15,fl:da_ln:bartels-1,fl:da_ln:bartels-1,1,0.8113593988765381,0.8055144222832835,0.8005218938779723,0.800298989511623,0.7811498721897074,0.5344377737102255,0.13208105813172977,0.254443901326869
10391364,10464581,2019-08-27,2019-11-05,fl:da_ln:bartels-1,fl:ko_ln:murata-9,0,0.863078863531182,0.8627987532478174,0.8538922972356002,0.8408109340670682,0.8361751356874992,0.5976157957374247,0.13762312195559756,0.3121068974605565
10441127,10398267,2019-10-15,2019-09-03,fl:bi_ln:song-8,fl:bi_ln:song-8,1,0.8345001221139898,0.8270847145554,0.7902527878631128,0.7872618517443536,0.7694590254609525,0.5622695559634161,0.0812268459487872,0.4130806835381683
10441127,10463569,2019-10-15,2019-11-05,fl:bi_ln:song-8,fl:fl_ln:wagner-2,0,0.8011257969662795,0.7865825693958336,0.7855713312359932,0.7776730626315741,0.776067002203466,0.6034828279224652,0.07298000361474319,0.4658057293589609
