patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,top1,top2,top3,top4,top5,avg,std,worse
10397580,10469862,2019-08-27,2019-11-05,fl:by_ln:jeon-110,fl:by_ln:jeon-110,1,0.8651783176665437,0.8598817687055579,0.8540217566845179,0.839630400996329,0.838432522280531,0.7429098851657602,0.058050773781379295,0.6056656191409892
10397580,10402674,2019-08-27,2019-09-03,fl:by_ln:jeon-110,fl:by_ln:jeon-110,1,0.8739979004812668,0.8732794317631568,0.8678311618975258,0.8670854811272795,0.8666474604807196,0.7553784515989102,0.056076225229403205,0.5969787181060082
10397580,11477598,2019-08-27,2022-10-18,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8174187132094196,0.8082588225190108,0.8003195512962817,0.7901179574794509,0.784708422181775,0.6687902729547726,0.0897665467754216,0.47748466680444457
10397580,10448186,2019-08-27,2019-10-15,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8212519414078598,0.8195640613717907,0.8185731211694004,0.8158687877557093,0.8084000901547094,0.7033342823732258,0.05716143499839605,0.552656650611951
10397580,10397722,2019-08-27,2019-08-27,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8666941111580436,0.863928473412114,0.8586905951574669,0.8492618417802139,0.8407150037657146,0.725228269288098,0.05316711882367977,0.6031762813220686
10397580,10466063,2019-08-27,2019-11-05,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8406983486578837,0.8353272206119828,0.8328850501916181,0.8194011169191365,0.8176898320330296,0.7006935080172101,0.06418970583680897,0.5565117918273575
10397580,10402984,2019-08-27,2019-09-03,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.7859611661295962,0.7776267614275167,0.7695826114233569,0.7655178606043263,0.7584762500768955,0.6807191957606857,0.059874640465441824,0.5169054351499694
10397580,11477558,2019-08-27,2022-10-18,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.826418275755225,0.8259662084343953,0.81875746454862,0.8051408480048353,0.8039176219216451,0.6458253623097788,0.09247752188865653,0.2496318298352626
10397580,D863356,2019-08-27,2019-10-15,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.7102187450325335,0.698692207469436,0.6967431518295512,0.6904885239905009,0.6877079274344684,0.43766308230449164,0.14877851055103392,0.21553010505096062
10397580,D857546,2019-08-27,2019-08-27,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8790700824577122,0.875512180587423,0.8712591384852808,0.8551668030067835,0.8530236712000808,0.7713618599847891,0.053099785081204796,0.6462128072293516
10397580,D865536,2019-08-27,2019-11-05,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8403663271493798,0.8348392601421976,0.8289892221902416,0.8244631794428392,0.8200652921310382,0.7555197117717348,0.04445194306074604,0.6446678876932838
10397580,D858514,2019-08-27,2019-09-03,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8791364911449417,0.8760309735938995,0.8721676853937734,0.8711273600220995,0.8662758895744122,0.8056891541542078,0.04677016980712228,0.6529024749619932
10469862,10402674,2019-11-05,2019-09-03,fl:by_ln:jeon-110,fl:by_ln:jeon-110,1,0.906042562378693,0.9053240936605826,0.8950233324781347,0.883608435232686,0.8722647190277807,0.7488330093622436,0.062315394656234785,0.6007966347855254
10469862,11477598,2019-11-05,2022-10-18,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8409990923550115,0.8115035175791294,0.8011121182664962,0.7939447039433648,0.7881804178896298,0.6632490663441166,0.0907183604756756,0.4874533129071712
10469862,10448186,2019-11-05,2019-10-15,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8553581066433955,0.8398282289503826,0.8265299213362554,0.8128510638401383,0.8074189536343795,0.697715520232956,0.06463339831804993,0.5590947966241133
10469862,10397722,2019-11-05,2019-08-27,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.90158251396672,0.8612194620454896,0.8505868109562068,0.8446685151653187,0.8286331488888988,0.7194184105850454,0.05889859369538838,0.6002679991958886
10469862,10466063,2019-11-05,2019-11-05,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8656750577059307,0.8284132598767238,0.8264764754316907,0.8198339056999475,0.8098191398052836,0.6948539397140969,0.06916596305124983,0.5590649517968882
10469862,10402984,2019-11-05,2019-09-03,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.7939974776932243,0.7819660930261743,0.7614182530226526,0.7607965226391661,0.7541476002911741,0.6734086938839066,0.06425802450693271,0.5275506464302977
10469862,11477558,2019-11-05,2022-10-18,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8429808514601078,0.8246403435594323,0.8235806307197152,0.816025029201879,0.8109434280617321,0.6398933061962846,0.09510877234032855,0.23496180607061712
10469862,D863356,2019-11-05,2019-10-15,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.7177792991732805,0.7128952935752437,0.6861532612015973,0.6819189264565412,0.6626323301134684,0.4420038547778188,0.14745371849362404,0.20381009510164927
10469862,D857546,2019-11-05,2019-08-27,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.9023165499313318,0.8724217568608975,0.8615763138282163,0.8498418355405737,0.8427562250229402,0.7621178016223691,0.06197029932949506,0.6571544147980558
