patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,LBP,HOG,SIFT,SSIM
10396069,10402681,2019-08-27,2019-09-03,fl:th_ln:standaert-2,fl:ma_ln:aiba-6,0,0.9823364488146978,0.20304261,43,0.5735974479613436
10447304,10404285,2019-10-15,2019-09-03,fl:na_ln:hur-3,fl:na_ln:hur-3,1,0.9947640694814937,0.12348769,493,0.8458232516401205
10447304,10403193,2019-10-15,2019-09-03,fl:na_ln:hur-3,fl:by_ln:kim-192,0,0.9930413563294381,0.06534399,24,0.8067244121199264
10469298,11477826,2019-11-05,2022-10-18,fl:he_ln:lee-271,fl:he_ln:lee-271,1,0.9858502002826117,0.2046341,1374,0.6781303570393474
10469298,10448460,2019-11-05,2019-10-15,fl:he_ln:lee-271,fl:an_ln:deangelis-2,0,0.9891914417570361,0.10703589,48,0.7468658914450209
10448331,11477687,2019-10-15,2022-10-18,fl:le_ln:liu-20,fl:le_ln:liu-20,1,0.983878765483125,0.24530068,2296,0.7162217243841416
10448331,10442435,2019-10-15,2019-10-15,fl:le_ln:liu-20,fl:fa_ln:zhu-14,0,0.9800438731186365,0.15975028,56,0.6624969399184037
10466487,11471553,2019-11-05,2022-10-18,fl:ro_ln:blum-6,fl:ro_ln:blum-6,1,0.957009051667719,0.32742524,825,0.6506197130203044
10466487,11472931,2019-11-05,2022-10-18,fl:ro_ln:blum-6,fl:ya_ln:martinezrubi-1,0,0.9748309309171205,0.19206531,34,0.7339215093900586
10470241,10405193,2019-11-05,2019-09-03,fl:zh_ln:cui-42,fl:zh_ln:cui-42,1,0.9800374530300192,0.21932168,2390,0.6231914063909711
10470241,10467040,2019-11-05,2019-11-05,fl:zh_ln:cui-42,fl:fa_ln:yousaf-1,0,0.988785718474802,0.084125705,33,0.7568206155426401
10390890,11477265,2019-08-27,2022-10-18,fl:ar_ln:jagga-1,fl:ar_ln:jagga-1,1,0.9528941655767232,0.28980306,830,0.6318087959181536
10390890,10395067,2019-08-27,2019-08-27,fl:ar_ln:jagga-1,fl:mi_ln:peets-1,0,0.970277854423121,0.072246216,25,0.6946503338077716
10396819,10396818,2019-08-27,2019-08-27,fl:se_ln:myung-12,fl:se_ln:myung-12,1,0.9854494188612786,0.22174546,2557,0.6792821549961927
10396819,10465147,2019-08-27,2019-11-05,fl:se_ln:myung-12,fl:xi_ln:ni-5,0,0.9891395198826115,0.0955291,89,0.7327785243281683
10469294,10448160,2019-11-05,2019-10-15,fl:do_ln:kim-668,fl:do_ln:kim-668,1,0.9806737548113389,0.17929892,4602,0.6924636236255122
10469294,10401105,2019-11-05,2019-09-03,fl:do_ln:kim-668,fl:jo_ln:wilson-69,0,0.978552103759864,0.19763494,80,0.6767780906572735
10467866,10467859,2019-11-05,2019-11-05,fl:br_ln:berman-6,fl:br_ln:berman-6,1,0.9890265178530415,0.17859958,2067,0.779721467959086
10467866,10396317,2019-11-05,2019-08-27,fl:br_ln:berman-6,fl:hy_ln:park-281,0,0.9907505726235469,0.10356555,39,0.8090300191343823
10470174,11477745,2019-11-05,2022-10-18,fl:sa_ln:vermani-1,fl:sa_ln:vermani-1,1,0.988728053013413,0.13936912,1985,0.7587746146039461
10470174,10442081,2019-11-05,2019-10-15,fl:sa_ln:vermani-1,fl:ke_ln:okada-6,0,0.9815258819983649,0.21024857,18,0.7091952745474359
10397253,11475211,2019-08-27,2022-10-18,fl:aa_ln:baughman-1,fl:aa_ln:baughman-1,1,0.9753236029506527,0.20858966,2107,0.48014306567260373
10397253,11477572,2019-08-27,2022-10-18,fl:aa_ln:baughman-1,fl:na_ln:shinmen-1,0,0.9794459602774663,0.14457516,49,0.5779846544147427
10464460,10391910,2019-11-05,2019-08-27,fl:jo_ln:line-2,fl:jo_ln:line-2,1,0.9558838620313174,0.35423872,5161,0.42585945844300765
10464460,10466328,2019-11-05,2019-11-05,fl:jo_ln:line-2,fl:da_ln:lee-68,0,0.97134688845429,0.21357146,110,0.5444584262331915
10402927,10390755,2019-09-03,2019-08-27,fl:cl_ln:tegreene-2,fl:cl_ln:tegreene-2,1,0.9821644353486835,0.18439557,4463,0.6537570743684773
10402927,10469247,2019-09-03,2019-11-05,fl:cl_ln:tegreene-2,fl:be_ln:smeets-2,0,0.9892487969174855,0.11265111,254,0.7617606861717422
10401687,11474387,2019-09-03,2022-10-18,fl:hi_ln:sonoda-18,fl:hi_ln:sonoda-18,1,0.9729665984296425,0.2774228,3427,0.5181207995715698
10401687,10447096,2019-09-03,2019-10-15,fl:hi_ln:sonoda-18,fl:yo_ln:miyama-3,0,0.9799497146875964,0.19099914,101,0.6134109344259208
10392427,10464991,2019-08-27,2019-11-05,fl:ol_ln:schoor-1,fl:ol_ln:schoor-1,1,0.9731764870011118,0.2777004,3978,0.6247484057166491
10392427,10396293,2019-08-27,2019-08-27,fl:ol_ln:schoor-1,fl:sy_ln:nicht-1,0,0.975869536392889,0.13563393,255,0.6587623945894598
11474561,10444798,2022-10-18,2019-10-15,fl:mi_ln:choi-58,fl:mi_ln:choi-58,1,0.9862683145926504,0.14844489,1240,0.7265909147663661
11474561,10445658,2022-10-18,2019-10-15,fl:mi_ln:choi-58,fl:th_ln:vacek-1,0,0.9530927415992291,0.20136735,34,0.5899936811934093
10397832,10397766,2019-08-27,2019-08-27,fl:yo_ln:lee-905,fl:yo_ln:lee-905,1,0.9918422513117158,0.05812572,599,0.7750145532829196
10397832,11477667,2019-08-27,2022-10-18,fl:yo_ln:lee-905,fl:ma_ln:cummings-12,0,0.9900034004952303,0.13296296,67,0.7548111218795469
10405433,11476152,2019-09-03,2022-10-18,fl:ju_ln:costa-2,fl:ju_ln:costa-2,1,0.9882301774345702,0.10732463,412,0.7897315605652971
10405433,10444877,2019-09-03,2019-10-15,fl:ju_ln:costa-2,fl:yo_ln:ha-77,0,0.983396623959009,0.19402356,15,0.7261770392617983
10441127,10463214,2019-10-15,2019-11-05,fl:ji_ln:wu-375,fl:ji_ln:wu-375,1,0.9801467172879075,0.19417737,1311,0.6642437595390158
10441127,10467806,2019-10-15,2019-11-05,fl:ji_ln:wu-375,fl:ed_ln:jennings-3,0,0.9782171546935363,0.28952637,9,0.6428214646951309
10390726,10402535,2019-08-27,2019-09-03,fl:do_ln:comaniciu-1,fl:do_ln:comaniciu-1,1,0.9888565810054523,0.09821392,1056,0.782534738162019
10390726,10447170,2019-08-27,2019-10-15,fl:do_ln:comaniciu-1,fl:to_ln:wu-10,0,0.986105138968258,0.13483095,60,0.7520709628412966
10469968,10403294,2019-11-05,2019-09-03,fl:mo_ln:kim-5,fl:mo_ln:kim-5,1,0.9803691390899971,0.19122972,2906,0.61235537445487
10469968,10442243,2019-11-05,2019-10-15,fl:mo_ln:kim-5,fl:ch_ln:koehler-12,0,0.9796179499421439,0.17713526,48,0.6122469230246603
10447448,10469230,2019-10-15,2019-11-05,fl:wo_ln:lee-305,fl:wo_ln:lee-305,1,0.9955799842268342,0.11310854,642,0.8702392315020049
10447448,10469005,2019-10-15,2019-11-05,fl:wo_ln:lee-305,fl:ya_ln:cui-17,0,0.9898936096879561,0.12891315,39,0.825254605366569
10398947,10441858,2019-09-03,2019-10-15,fl:br_ln:schweigert-2,fl:br_ln:schweigert-2,1,0.9730374086145237,0.28614002,5854,0.5357052587250427
10398947,11477569,2019-09-03,2022-10-18,fl:br_ln:schweigert-2,fl:br_ln:zwernemann-1,0,0.9837686550225756,0.1096298,29,0.6690820774522602
10398466,10463887,2019-09-03,2019-11-05,fl:ke_ln:houser-1,fl:ke_ln:houser-1,1,0.9892431112266485,0.08648346,697,0.794760465272295
10398466,10443830,2019-09-03,2019-10-15,fl:ke_ln:houser-1,fl:fo_ln:reyes-1,0,0.9837336371705709,0.16071846,24,0.7461699051291482
10444761,10395117,2019-10-15,2019-08-27,fl:gr_ln:tsai-1,fl:gr_ln:tsai-1,1,0.9863842362197014,0.0990567,708,0.767589265172502
10444761,10463439,2019-10-15,2019-11-05,fl:gr_ln:tsai-1,fl:fr_ln:macnamara-1,0,0.9827734422790154,0.12032278,18,0.7357212701088791
