patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,LBP_top1,LBP_top2,LBP_top3,LBP_avg,LBP_std,LBP_worse,HOG_top1,HOG_top2,HOG_top3,HOG_avg,HOG_std,HOG_worse,SIFT_top1,SIFT_top2,SIFT_top3,SIFT_avg,SIFT_std,SIFT_worse,SSIM_top1,SSIM_top2,SSIM_top3,SSIM_avg,SSIM_std,SSIM_worse
10395476,10403087,2019-08-27,2019-09-03,fl:er_ln:meyerhofer-1,fl:er_ln:meyerhofer-1,1,0.9787136212343895,0.9805524502847741,0.9743371337750867,0.9781798659865311,0.0056859336106050195,0.9704050734319312,0.22889832,0.23099321,0.3598318,0.2584108239867621,0.07535643,0.4057416,308,93,3,52.39888888888889,135.84428912418187,900,0.6375125323885809,0.6652870001887828,0.5576122708569482,0.5897032262320421,0.07557195435271781,0.4994580968989868
10395476,10466659,2019-08-27,2019-11-05,fl:er_ln:meyerhofer-1,fl:ch_ln:hametner-1,0,0.9799638647334873,0.9880768568536604,0.9868299488156429,0.9788487430411329,0.007380489876333967,0.9696890591918989,0.25250793,0.12811245,0.012540703,0.23071967854112801,0.068762906,0.33942935,20,6,8,7.55,5.7428941600323204,8,0.6667039916460527,0.701084142587049,0.7274037486290389,0.6273352155506497,0.07922544145985784,0.5147001371962637
10469149,11477810,2019-11-05,2022-10-18,fl:ji_ln:kang-204,fl:ji_ln:kang-204,1,0.9911566349357729,0.9886970368866114,0.9930471184515912,0.9877718693571682,0.005479970124576903,0.9966667970109256,0.30116555,0.18081848,0.18996648,0.12607849150880512,0.07194056,0.0,75,14,4,18.531462200090537,38.742420297994336,25,0.7397623349404133,0.666620468552613,0.6253529272993938,0.7207509230053941,0.06632571432772238,0.8904512944566008
10469149,10403488,2019-11-05,2019-09-03,fl:ji_ln:kang-204,fl:jo_ln:ramsey-3,0,0.9854003020805215,0.9886559899371238,0.9845056800821027,0.981494341032098,0.006264042908928832,0.9847775388456819,0.20317298,0.22334723,0.21882628,0.1779683276410795,0.06289285,0.13812645,7,5,1,5.87386018237082,5.591533221005313,2,0.7299690140294173,0.7308770257541796,0.6292911662428303,0.6355158666094447,0.07910328807914448,0.6480980743605178
10391281,10391280,2019-08-27,2019-08-27,fl:ba_ln:bian-1,fl:ba_ln:bian-1,1,0.9782191959364143,0.9773281742735426,0.9778782116834895,0.9790620949762596,0.004489221859477993,0.9839120204378896,0.14879644,0.19552535,0.14143755,0.16689863374631386,0.058970395,0.20616415,344,37,17,45.39453125,72.48763774839661,283,0.6846936335702862,0.6536051747167996,0.6460204596341237,0.6660445324177213,0.061172592014206176,0.738474618871633
10391281,10463768,2019-08-27,2019-11-05,fl:ba_ln:bian-1,fl:ge_ln:yalanis-1,0,0.9501053498873809,0.8472638190005858,0.8500440095104678,0.9038968357807481,0.048371468132201015,0.8483267072273285,0.2343469,0.19547164,0.3364149,0.2449308531198265,0.067585334,0.18709856,2,5,1,4.952586206896552,5.748867372809585,1,0.18523245492071141,0.18145417290444243,0.23423957266775375,0.33913109624163673,0.17519690052106937,0.1756301663327024
11471044,10466232,2022-10-18,2019-11-05,fl:da_ln:orr-2,fl:da_ln:orr-2,1,0.9794855351651177,0.9704492367630193,0.9830341833132343,0.9748143875393984,0.009302367156005775,0.9865750437288031,0.14737003,0.19420764,0.05510346,0.15517441376751837,0.06211828,0.15195125,351,7,20,29.135208220659816,66.61269032759252,266,0.6506135643117792,0.584180986414045,0.6736691210118416,0.6046463794374688,0.08689468874935534,0.7662573122229256
11471044,10391673,2022-10-18,2019-08-27,fl:da_ln:orr-2,fl:sa_ln:an-5,0,0.9806880456606225,0.9840062794745557,0.9852582663162188,0.9805093967634764,0.006955554905167358,0.9810806594007614,0.218738,0.16324782,0.19034281,0.1577521687649382,0.055689413,0.13650517,1,20,3,11.27294981640147,12.613942480816783,1,0.6786605624480042,0.7078823341527485,0.742631904360561,0.6770019434671091,0.07350070464094338,0.675437549575574
10393853,10397799,2019-08-27,2019-08-27,fl:ab_ln:salama-1,fl:ab_ln:salama-1,1,0.9946490366770584,0.9854174194324277,0.9948029348855106,0.9729831186646971,0.021456417046209306,0.9659551904651763,0.37098283,0.31330365,0.3682548,0.2451304389094865,0.104713425,0.44458774,59,8,31,71.28395061728395,206.4722642759962,1156,0.8197763988425741,0.7146635743842347,0.824145089611682,0.6300105632642724,0.14250159037895369,0.44522833280271723
10393853,11470813,2019-08-27,2022-10-18,fl:ab_ln:salama-1,fl:jo_ln:huber-16,0,0.9880069560044482,0.9798668106803861,0.9892898970407945,0.9758184471824503,0.0159485746877838,0.9671903860015217,0.11365514,0.16561392,0.14198612,0.1850749526862745,0.07094541,0.2981133,3,1,8,7.444444444444445,6.639574581046888,20,0.7283153412189554,0.60839565856883,0.7672584179762405,0.6197965788557697,0.11568746862974258,0.4694420704108176
10448383,10448284,2019-10-15,2019-10-15,fl:ju_ln:luo-11,fl:ju_ln:luo-11,1,0.9821145559305581,0.9816905341142738,0.9811756586418827,0.9787902654577085,0.0030642001556897354,0.9799110038967032,0.15714686,0.255494,0.2041684,0.23166426326617723,0.052159835,0.21000013,148,7,5,61.752066115702476,105.93092096452445,441,0.6492788493516495,0.6564857276163818,0.6543300800705868,0.6287387359479605,0.05223727820714557,0.6339353167682185
10448383,10469705,2019-10-15,2019-11-05,fl:ju_ln:luo-11,fl:ta_ln:minami-19,0,0.9802177159273744,0.9725474896950332,0.9768808440282544,0.9743193573727529,0.0035269545327799123,0.971471832779952,0.20066245,0.24690133,0.18133603,0.2402770362020313,0.05288742,0.1312228,9,0,5,8.090909090909092,4.598649768468375,7,0.672910793723326,0.5360073568233055,0.6145656091221863,0.5797600858401153,0.057736733141475434,0.4845373154597692
11472292,10401191,2022-10-18,2019-09-03,fl:su_ln:kim-371,fl:su_ln:kim-371,1,0.9648159189515467,0.9645864819181499,0.9704634463463119,0.9691173476339657,0.006017980779785127,0.9765696145011307,0.3591647,0.2621461,0.25045568,0.1958477358556976,0.05761334,0.15557897,486,9,25,72.14876033057851,152.3414315104777,260,0.5588156433210127,0.5286886791449619,0.5759060610444203,0.5757047820120426,0.05413755188783742,0.5353278205290133
11472292,10401227,2022-10-18,2019-09-03,fl:su_ln:kim-371,fl:sa_ln:yokota-4,0,0.9702760938471923,0.9679677879467479,0.9672532173871733,0.9668298328591652,0.014162531169848863,0.9734370576727123,0.2108899,0.24724142,0.26863688,0.2592705861911943,0.0741691,0.21796586,28,18,16,11.079051383399209,8.233360023826526,15,0.5692541761258544,0.5376681968399274,0.5050919572175322,0.5413696248196649,0.08280315831747372,0.43434069084319504
10446601,10468438,2019-10-15,2019-11-05,fl:to_ln:wakano-1,fl:to_ln:wakano-1,1,0.984344012733385,0.9681401277350915,0.9772419277706024,0.9643593020113873,0.0076665981423321965,0.9546950134903089,0.086838394,0.18005545,0.15768698,0.263354505589143,0.08899704,0.35741276,344,28,29,56.43674976915974,92.52071590888315,841,0.661697410542988,0.5806629369699348,0.6192723696989729,0.4903730300984921,0.07515297813933829,0.5091895644736394
10446601,10394130,2019-10-15,2019-08-27,fl:to_ln:wakano-1,fl:ch_ln:bencher-3,0,0.9846630605475557,0.988751481837926,0.9850624126944738,0.9724034582554384,0.006736085031811804,0.9712959006885529,0.09034865,0.13211629,0.17396595,0.2378581623996844,0.05845472,0.21741721,14,11,21,10.191387559808613,10.50700635786347,13,0.6833544588709151,0.747352597612718,0.6740801572315578,0.5644995179062727,0.07694355209815487,0.6199897788891722
10448414,10396882,2019-10-15,2019-08-27,fl:ta_ln:aiba-7,fl:ta_ln:aiba-7,1,0.976076322073744,0.9796545245335373,0.9810565703846609,0.977577441258332,0.006318545279080106,0.9764432285160666,0.20129913,0.15586255,0.20708688,0.24099239783041929,0.059761323,0.08947296,547,16,81,58.40680473372781,97.88212274820975,198,0.5371742867643575,0.6177598040622824,0.5945997096458693,0.5969107245340325,0.07497898906546167,0.6433888605679435
10448414,10444976,2019-10-15,2019-10-15,fl:ta_ln:aiba-7,fl:ku_ln:revis-1,0,0.9811726218024341,0.972536643840349,0.9795733540105444,0.9759069305914095,0.006600248899382417,0.9747729343049386,0.35438505,0.37543103,0.22729312,0.23711661178513094,0.06818684,0.17696789,2,5,4,16.40485829959514,21.37088281441294,3,0.6318580074802195,0.5102688334562206,0.6142561185105554,0.5791513176214489,0.08302782230991479,0.5818124990615816
10403155,11477374,2019-09-03,2022-10-18,fl:gu_ln:kimchi-1,fl:gu_ln:kimchi-1,1,0.9456812901307519,0.9622578663469129,0.9628109934424002,0.9719817044161874,0.008657707065426352,0.9837206949707644,0.38041747,0.33766294,0.35488853,0.25530240968333806,0.068079,0.1127863,921,23,11,62.799307958477506,137.92847501866453,326,0.44371449414173275,0.492443354586968,0.5029698570944897,0.5505555370011563,0.06873084029028889,0.6563707923618439
10403155,10402941,2019-09-03,2019-09-03,fl:gu_ln:kimchi-1,fl:ja_ln:klosowski-2,0,0.9634555098310924,0.9650253939877045,0.9680384277798487,0.9794410680512056,0.006980175864485201,0.9874448119914299,0.36761656,0.25536317,0.1925314,0.22667623116494784,0.065546915,0.17882024,18,9,10,12.176470588235293,8.311042852427521,16,0.5072526273970499,0.5324043414706008,0.5616255083466531,0.6217796121704133,0.06963306953019782,0.7301108714795471
10390770,10402637,2019-08-27,2019-09-03,fl:ed_ln:jung-2,fl:ed_ln:jung-2,1,0.9770341256629672,0.9749767682877203,0.9833885859428195,0.9773642987625936,0.005788172755118082,0.9782543909756448,0.35938984,0.3269625,0.2563395,0.2671861417458988,0.070607424,0.24176142,465,13,67,52.747829861111114,77.26805706668145,321,0.5985453610534212,0.589573949292,0.6584679578524887,0.6250774519828394,0.0697944472172213,0.6336366904494672
10390770,10466823,2019-08-27,2019-11-05,fl:ed_ln:jung-2,fl:ja_ln:lee-665,0,0.979542094496307,0.9655309421105023,0.9706980136804387,0.9729968451404013,0.01013482008873899,0.9831373902993299,0.16077581,0.35434195,0.21299854,0.22296504808538076,0.07641923,0.16950957,6,3,4,9.040277777777778,8.722403461492808,31,0.6435841653463316,0.534653570060003,0.5984387321658337,0.6362866699096098,0.07714540885367083,0.6809641045502606
10404427,10405229,2019-09-03,2019-09-03,fl:sa_ln:kim-450,fl:sa_ln:kim-450,1,0.9717893750183699,0.9801257930913053,0.9801524956691654,0.982461029222654,0.003511849600276623,0.9760628747705359,0.27309048,0.21621591,0.16583805,0.1833778362100323,0.04685164,0.222365,287,12,24,39.90277777777778,85.23035122573255,557,0.6360278738286465,0.6758175949606382,0.6728526561125292,0.6673664080559965,0.04291635402178346,0.5607147441196859
10404427,10394019,2019-09-03,2019-08-27,fl:sa_ln:kim-450,fl:to_ln:sundberg-1,0,0.978267120839475,0.9771945083695476,0.9795538956392771,0.9789121008047006,0.010753524398089676,0.9794483182933376,0.21076669,0.1530226,0.19741921,0.16117868762479962,0.070669055,0.22588177,6,8,7,6.244047619047619,3.9843399163677033,10,0.6473924086186572,0.6940198885497526,0.7114308030229783,0.6890542617377564,0.051193426044010865,0.6011130903369595
10396688,10395857,2019-08-27,2019-08-27,fl:mi_ln:gasperi-1,fl:mi_ln:gasperi-1,1,0.9774030981569694,0.9725043882386321,0.9747589249547189,0.976947071650594,0.004749407540150574,0.9755893819405729,0.28289595,0.25365472,0.18665974,0.23412238456308843,0.072083175,0.33149227,521,48,23,83.67,175.17317460159248,755,0.5764071029564621,0.5097546069364521,0.5522287057625084,0.5476138330481737,0.07550338999523541,0.529598749195567
10396688,10395659,2019-08-27,2019-08-27,fl:mi_ln:gasperi-1,fl:ai_ln:piercy-1,0,0.967626537085176,0.9834649604115454,0.9756673590280469,0.9764117248751562,0.0064035762966583205,0.9741365158290799,0.29772076,0.17969488,0.28824535,0.2402944923623612,0.07873608,0.33222157,9,21,24,10.74736842105263,7.976898778812717,37,0.4451092228224429,0.6648246239997891,0.5661661235720005,0.5488442717507216,0.08850561794475538,0.5145065492415444
10391279,10391280,2019-08-27,2019-08-27,fl:al_ln:gowdar-1,fl:al_ln:gowdar-1,1,0.9771928491448063,0.9777308742811915,0.982101497796019,0.9768325514314181,0.0045648663708571765,0.9793433701596386,0.39843026,0.09306558,0.15750188,0.15614813500724267,0.056458496,0.16284047,264,25,14,50.59765625,84.52439456013178,340,0.6859535477883554,0.6350299036225715,0.7170840351373365,0.6370650243376855,0.057131290487575086,0.6365353604424305
10391279,10398226,2019-08-27,2019-09-03,fl:al_ln:gowdar-1,fl:ch_ln:wang-507,0,0.9781016816038598,0.9802019363702806,0.9797764827834693,0.9797342789755039,0.003683343250592013,0.9820070893401855,0.13759448,0.17181109,0.1633198,0.18401860450394453,0.052946884,0.105590194,27,2,7,13.2,10.55094782472172,3,0.6595564239102797,0.6606573899671716,0.6555387519861956,0.6647500320269397,0.04769698505829491,0.7006224221443722
10403760,10403762,2019-09-03,2019-09-03,fl:sh_ln:yamazaki-67,fl:sh_ln:yamazaki-67,1,0.9737420786486316,0.9719263823748182,0.9772870098262088,0.967111719498441,0.018512956581849028,0.8966338861375134,0.5104657,0.32260418,0.48869926,0.30024409010083464,0.098940305,0.8037384,555,42,47,34.455749207786326,74.76384103280039,272,0.5101505245408033,0.5392674809379471,0.529817320758263,0.5655266870139704,0.08468546454441928,0.5039437472287123
10403760,10466971,2019-09-03,2019-11-05,fl:sh_ln:yamazaki-67,fl:ol_ln:colle-2,0,0.9647117253032201,0.9721581777630501,0.974497068734219,0.9704068561351545,0.014160930331204986,0.9255553898292963,0.42699307,0.3979808,0.3647328,0.2917170016658365,0.08576954,0.4432053,5,15,25,24.129939209726444,19.8771450907013,2,0.4157430775650861,0.45122377591630575,0.4658216706474611,0.5158143426743617,0.08737014742308578,0.41309899729862004
10402365,10445270,2019-09-03,2019-10-15,fl:la_ln:mishra-6,fl:la_ln:mishra-6,1,0.9909646881061924,0.9430143360321182,0.9818624515327492,0.9653474255146524,0.017785914023286668,0.9738899895093527,0.31248963,0.22515915,0.17413004,0.2917259401371758,0.08623806,0.47634068,238,23,19,55.523668639053255,97.0951663744733,463,0.8448325386563064,0.5494843166845488,0.6591015702266503,0.5733595791485717,0.1031029134310194,0.6541194427663374
10402365,10395234,2019-09-03,2019-08-27,fl:la_ln:mishra-6,fl:ma_ln:greenwald-5,0,0.9710281004161003,0.9827018414022095,0.9742402184656345,0.9660653404586145,0.014296314319690182,0.9647577711445208,0.21065994,0.21933427,0.22043282,0.3068324335269694,0.07911831,0.30871183,5,5,6,9.739316239316238,10.429473827513837,3,0.5014760505608226,0.7099004543569875,0.5551594343405184,0.5136452725275649,0.1097568636331747,0.45687100131437847
10399190,10395340,2019-09-03,2019-08-27,fl:tr_ln:north-2,fl:tr_ln:north-2,1,0.9835269324195786,0.9818614848538738,0.9842290894652443,0.9785844260440939,0.003564695659686919,0.9786231238797717,0.15766092,0.18120724,0.21821304,0.21270630285143852,0.055806004,0.14362597,293,8,17,64.56,136.115415732385,263,0.672604635977389,0.6485941243068885,0.7121043906083171,0.6244032187442277,0.038814562089611385,0.6949896398249245
10399190,10395776,2019-09-03,2019-08-27,fl:tr_ln:north-2,fl:ch_ln:taylor-55,0,0.9721776418521689,0.9731614732838747,0.9867291899931487,0.9665944968463104,0.01853067772444383,0.9683563328633338,0.27531174,0.27267072,0.1491667,0.27872367650270463,0.06714425,0.2335073,6,4,25,14.845454545454546,13.774935316552545,7,0.5479821987732921,0.5528983216919282,0.7334636148869065,0.5338022803944202,0.08652744171126815,0.5106444490476177
10396069,10396214,2019-08-27,2019-08-27,fl:ka_ln:cheng-38,fl:ka_ln:cheng-38,1,0.9661774788252355,0.9391043201080171,0.947327928989128,0.9163270646957161,0.026669455607286875,0.9053660729388627,0.4245415,0.4989741,0.53797877,0.5127900987281464,0.12436724,0.56978047,759,16,88,81.50390625,172.68798629244947,384,0.3706267407959221,0.3418594978526062,0.42434707231354013,0.3848723047700932,0.05886801348257509,0.3248787213262666
10396069,10446249,2019-08-27,2019-10-15,fl:ka_ln:cheng-38,fl:ya_ln:yoshimizu-2,0,0.9779465428531993,0.9697190752941942,0.9686092603959914,0.9435393717527084,0.022710228974865573,0.9443650714995308,0.2744748,0.3769049,0.5140322,0.36193199091675604,0.083004616,0.36396584,3,34,9,15.028409090909092,11.530310341006324,7,0.5407668852181079,0.5054874015482768,0.45398022703215263,0.4575470111264103,0.08025800229795223,0.438808483150101
11475836,11476319,2022-10-18,2022-10-18,fl:su_ln:kwon-38,fl:su_ln:kwon-38,1,0.9827316294413749,0.9786510952947044,0.983582951118211,0.9778972586091733,0.00814331879613771,0.985006103462973,0.23318532,0.14702222,0.18224572,0.1976402397408169,0.08149621,0.15125799,177,59,26,57.04897959183673,91.03788429280301,193,0.7067723710291052,0.6477647272610803,0.7002220262474588,0.6332020690929944,0.10815949811466288,0.7084098479827691
11475836,10400076,2022-10-18,2019-09-03,fl:su_ln:kwon-38,fl:sh_ln:ueno-26,0,0.9848949519828379,0.9848611912048946,0.9843694129762572,0.983358557144269,0.005960179572531418,0.9865732732221104,0.16315468,0.16338973,0.14452296,0.14290783272657012,0.06843248,0.15134081,4,4,5,5.884285714285714,5.108763778737354,1,0.6900930575006609,0.6897131985549699,0.7157383870714882,0.6860483170245386,0.08849531013237279,0.7019449872615029
10448032,11477476,2019-10-15,2022-10-18,fl:ma_ln:karczewicz-1,fl:ma_ln:karczewicz-1,1,0.9829602518793543,0.9771611301582523,0.9800758303339505,0.9757519432337722,0.015690121613993274,0.9942271732431991,0.44189245,0.2787027,0.26927325,0.20465716622753202,0.08913871,0.09666745,341,17,7,54.05102040816327,186.87242578659627,158,0.6420810884771848,0.5372972854946406,0.5951691835344491,0.6109834042736971,0.12330696902202672,0.8301784640584332
10448032,10467147,2019-10-15,2019-11-05,fl:ma_ln:karczewicz-1,fl:ma_ln:maheshwari-2,0,0.9801615134185279,0.976323574057272,0.9786241928857835,0.9743044809282498,0.011202299297738178,0.9837487074066501,0.19642398,0.3235601,0.37330976,0.25790376124250425,0.08606639,0.16374968,37,26,35,14.363636363636363,12.110861381430974,4,0.5749174264846185,0.5099527455419521,0.5606107427684632,0.5333284302977698,0.08303817210426749,0.6350159542865409
10466160,10401277,2019-11-05,2019-09-03,fl:pr_ln:gogoi-3,fl:pr_ln:gogoi-3,1,0.951562278573606,0.9498202834208183,0.9577731412660343,0.92166632790455,0.05832561267036138,0.9702769031700048,0.25148982,0.22024736,0.2221649,0.2911441842140245,0.05895466,0.19722705,366,33,5,76.59504132231405,173.7617623588577,479,0.533200644615035,0.5071999005038444,0.49201316843169324,0.40703726004355995,0.12658248025022487,0.5195358425554562
10466160,11477303,2019-11-05,2022-10-18,fl:pr_ln:gogoi-3,fl:sh_ln:abdelwahab-1,0,0.96542679763642,0.9562184333909055,0.9607971447133203,0.9441723881877645,0.043710065592151,0.9714853582354366,0.181481,0.22031394,0.15128708,0.26904126495760394,0.073155545,0.26195922,17,8,9,13.716577540106952,25.60831860684446,6,0.6051060597665855,0.5069963704509257,0.5286925681179774,0.4677988119121183,0.11971182545046408,0.48737443521403034
11476985,10470067,2022-10-18,2019-11-05,fl:se_ln:han-83,fl:se_ln:han-83,1,0.9773437081308066,0.9696011097617947,0.9814056881488257,0.969929290981237,0.008559834800351657,0.9594460692585316,0.2209058,0.2558926,0.17721532,0.22416568642942544,0.09328217,0.44702098,632,21,9,96.8639455782313,198.1723398301963,1152,0.545177931396353,0.48425308685989954,0.6257607032010316,0.4983252984675319,0.09478754896283191,0.4625889069012862
11476985,10464770,2022-10-18,2019-11-05,fl:se_ln:han-83,fl:ko_ln:ueno-8,0,0.9711772755650245,0.9780352898382102,0.9775545264426749,0.9710578216255431,0.0066686988784606695,0.9671620728066554,0.30947682,0.2405034,0.24010547,0.2380043568254328,0.061170965,0.2702266,13,42,39,31.312925170068027,24.63400192065945,71,0.5148216534420024,0.556628311696354,0.5763750551018472,0.5128280566115054,0.07557488708059054,0.5062838250276918
10448341,10405200,2019-10-15,2019-09-03,fl:ry_ln:kimura-21,fl:ry_ln:kimura-21,1,0.9798505219148297,0.981944808485752,0.9836216976817589,0.9835019926983393,0.005331233249835552,0.9895675099466851,0.258892,0.2558981,0.29194063,0.20153424082780758,0.080988824,0.055143464,425,9,5,33.569560047562426,104.07649581275575,186,0.5827538189064745,0.6291239160685005,0.6311662599960822,0.6496577494721149,0.08439086504992627,0.7791189221480215
10448341,10399483,2019-10-15,2019-09-03,fl:ry_ln:kimura-21,fl:st_ln:helwig-2,0,0.9675959523147353,0.9754048743580176,0.9803507598462692,0.9784600176943004,0.0055234206261609445,0.9786454091848775,0.28144267,0.25345924,0.2540127,0.21605391486848596,0.0733487,0.21220037,9,1,4,8.4858934169279,6.781333063660971,14,0.48513305318554123,0.601190005372869,0.6391411547236414,0.6172058260057013,0.06947256071968648,0.6381103747468443
10394123,11476108,2019-08-27,2022-10-18,fl:ch_ln:chang-199,fl:ch_ln:chang-199,1,0.9864441193873452,0.9876424366281211,0.9854231286906815,0.9838321558353488,0.0030325621486774184,0.9756608439522838,0.12270491,0.08261888,0.12736723,0.17297638481896785,0.07309221,0.43858358,162,3,0,30.17361111111111,74.55379581411808,491,0.8055353587456678,0.7812170094218862,0.7341635126816416,0.6808896615782986,0.056221166656799174,0.5434529108504774
10394123,10445507,2019-08-27,2019-10-15,fl:ch_ln:chang-199,fl:ph_ln:suter-3,0,0.9734064638272716,0.9846770121321069,0.9847384255857815,0.9807993648352648,0.006784762806850606,0.9833189221924005,0.2458833,0.1750059,0.13842714,0.20686112725663752,0.07660316,0.2596111,1,8,9,7.625,9.320157047011191,10,0.5505762889692637,0.7237951279702892,0.7256414426583826,0.6564341337427657,0.07593709922361756,0.6613308757633302
10448186,10445916,2019-10-15,2019-10-15,fl:ju_ln:arrasvuori-1,fl:ju_ln:arrasvuori-1,1,0.9884296246745161,0.9789780909720547,0.9869936890174422,0.9800122260261613,0.0042658663189942695,0.9729592060779638,0.13242127,0.14973743,0.1319329,0.17112567756302963,0.052415103,0.13587356,569,6,48,73.10650887573965,129.22880224785652,508,0.7898624204145275,0.622111896635182,0.760921687304239,0.6535120651292825,0.06345137796341192,0.6012670166197897
10448186,11471210,2019-10-15,2022-10-18,fl:ju_ln:arrasvuori-1,fl:re_ln:peters-2,0,0.971695221608045,0.9827928182731338,0.9826357057757092,0.9621079929949095,0.03913307275933861,0.9772838110270142,0.15691371,0.15715107,0.14188878,0.19009724933548494,0.062310245,0.23413427,31,9,63,17.469635627530366,16.990295189797717,24,0.5698232227186983,0.6701499932674215,0.6668737385051172,0.5565316330921526,0.14324433849266077,0.6367812438277783
10393574,10444392,2019-08-27,2019-10-15,fl:to_ln:parker-5,fl:to_ln:parker-5,1,0.981090437169636,0.9804985306570463,0.9784226130143004,0.9795450212063235,0.0025788030021545254,0.9798742993234311,0.20670538,0.20804192,0.23608956,0.200970116371102,0.04780837,0.17926376,253,32,18,56.57439446366782,97.09248347743875,479,0.6535859452273021,0.6628474214735245,0.6199461422772756,0.6575765801766548,0.04338287432519302,0.6668660572642643
10393574,10447356,2019-08-27,2019-10-15,fl:to_ln:parker-5,fl:yo_ln:zhou-88,0,0.9882191540846094,0.9834841624466789,0.9883889153038231,0.9828998776904011,0.005579233823212504,0.9806606299315729,0.100320935,0.18225427,0.13653171,0.17059037272336228,0.071724325,0.23386984,4,6,5,6.288770053475936,5.554978697241218,10,0.7466288654152243,0.6391705475159343,0.7462247576068916,0.6679119263838739,0.08772419963739604,0.6432211008972667
10399486,10391943,2019-09-03,2019-08-27,fl:st_ln:salter-6,fl:st_ln:salter-6,1,0.9927528880057862,0.9785637416128666,0.9785412735976379,0.9708263170775274,0.0085487318310826,0.9796524278279055,0.08234572,0.10233809,0.24624158,0.22431460349274077,0.06327508,0.21734819,89,7,18,81.59504132231405,169.7767410265415,303,0.8531820218449617,0.607603609980253,0.5511841374501697,0.5135517529174621,0.10232835086546559,0.5852153025384905
10399486,10463102,2019-09-03,2019-11-05,fl:st_ln:salter-6,fl:pe_ln:williams-21,0,0.9850315049378645,0.9845998406953522,0.983461154027379,0.9717898364558998,0.0070094486785378576,0.9743747455544116,0.11806064,0.16308092,0.17558694,0.22574159992876283,0.057331588,0.2107596,7,7,4,13.24921630094044,8.133426386072804,28,0.6884206424261058,0.7345548729243426,0.7055532856840311,0.5503739986468256,0.08158726723663881,0.5489792330778496
10469330,10469477,2019-11-05,2019-11-05,fl:gr_ln:roth-4,fl:gr_ln:roth-4,1,0.9755938971518591,0.9775004357713954,0.9755635569941185,0.9737798441486082,0.005640631693770942,0.9732672033199252,0.16860239,0.20642072,0.22248937,0.2438413866278721,0.07447036,0.21688674,419,7,7,53.280618311533885,127.94717703749862,394,0.583284426440408,0.6192056302413417,0.5798223357351411,0.5275418043443415,0.09052357038632934,0.5059521786568728
10469330,11473318,2019-11-05,2022-10-18,fl:gr_ln:roth-4,fl:mi_ln:somerfield-1,0,0.9563122374207398,0.9699325442850644,0.9799900589165762,0.9692487871615094,0.007880884468166323,0.9726486578858308,0.273406,0.16363776,0.110448234,0.23255883651014803,0.06752141,0.20034638,13,4,1,9.133620689655173,6.576426604973739,9,0.3494605612662519,0.5352049288877266,0.6404375232861748,0.49562571132135014,0.09653783170418076,0.4961672525351923
10443367,10401274,2019-10-15,2019-09-03,fl:da_ln:georgi-2,fl:da_ln:georgi-2,1,0.9971218102795029,0.9896125148853698,0.9878703792855894,0.9771469069354397,0.010160798353465892,0.993020129488338,0.0,0.12983434,0.22240672,0.2043663813303768,0.10035762,0.099058986,27,0,6,59.306666666666665,165.22052387978653,43,0.8914875997360189,0.7554482129083342,0.6638308617932072,0.5835428528002016,0.11825952347223824,0.760942573256029
10443367,10444533,2019-10-15,2019-10-15,fl:da_ln:georgi-2,fl:pi_ln:lussier-1,0,0.9903222813998268,0.9875271253855099,0.9853330065927429,0.9787698800167514,0.007592956964703979,0.9851065303427076,0.003996658,0.013640641,0.0540249,0.17949329813099688,0.06959745,0.14282282,3,6,1,8.242857142857142,7.911599165816241,3,0.8201355495579672,0.7824613534810467,0.7467654909881059,0.6511189131663604,0.09357169507200017,0.716381812561516
10396172,10446664,2019-08-27,2019-10-15,fl:pe_ln:xu-25,fl:pe_ln:xu-25,1,0.9291119606194587,0.944725961178838,0.9476140099985664,0.940937341231523,0.008002741782985346,0.9333306015288224,0.46528772,0.37320253,0.37062997,0.34386425154904526,0.07013576,0.2601298,3142,200,178,382.34722222222223,677.3948188079382,1200,0.2964033269933403,0.36226060076675126,0.38921506387959987,0.40246548080857275,0.047588760346230614,0.4298786082555898
10396172,10442547,2019-08-27,2019-10-15,fl:pe_ln:xu-25,fl:mi_ln:gansler-2,0,0.9538620241727482,0.9568304858317911,0.9523902554682259,0.9592197264525681,0.006467914496539306,0.9566786543799224,0.2943151,0.25426814,0.38746354,0.28954778973841006,0.073540725,0.18439342,31,12,8,52.076388888888886,123.32849539278732,13,0.41492262814879466,0.43438015322877466,0.41081633276538304,0.501760153458537,0.05042487531752692,0.5314666066369432
11475567,10445580,2022-10-18,2019-10-15,fl:te_ln:matsumoto-15,fl:te_ln:matsumoto-15,1,0.9566839482196917,0.9603163318696277,0.9580141296233142,0.9707015312027727,0.007047562234876524,0.9671644898003479,0.37435028,0.32593066,0.3153126,0.24424649095162748,0.081466764,0.36675596,967,9,14,117.6375,244.47209675901667,1407,0.5091552236548728,0.45154799656022615,0.41161388520160963,0.5288708372760766,0.08694115366893233,0.4815086588994853
